PLAYER_ID,SITEID,MINDATE,MAXDATE,TABLETHEO,SLOTTHEO,SLOTACTUAL,TABLEWIN,ROOM,FANDB,SHOW,OTHER,BIRTHDAY,YEAR,TOTALTHEO,TOTALCOMP,TOTALEARNINGS
30,2,20-Apr-02,20-Apr-02,0,0.6,4,0,0,0,0,0,04-Mar-68,2002,0.6,0,0.6
30,2,20-Apr-04,20-Apr-04,0,2.88,11.94,0,0,0,0,0,04-Mar-68,2004,2.88,0,2.88
30,1,20-Jan-03,20-Jan-03,0,4.52,4.95,0,0,0,0,0,04-Mar-68,2003,4.52,0,4.52
31,1,11-May-03,14-May-03,0,3.07,17,0,0,0,0,0,18-Sep-56,2003,3.07,0,3.07
31,2,11-May-03,14-May-03,0,202.5,461.55,0,0,0,0,0,18-Sep-56,2003,202.5,0,202.5
31,6,13-May-03,14-May-03,0,26.8,24,0,0,0,0,0,18-Sep-56,2003,26.8,0,26.8
31,3,14-May-03,14-May-03,0,0,0,0,0,0,0,0,18-Sep-56,2003,0,0,0
31,2,17-Sep-02,20-Sep-02,0,1.09,12,0,0,0,0,0,18-Sep-56,2002,1.09,0,1.09
31,2,19-Feb-02,22-Feb-02,0,355.13,254.7,0,0,0,0,178,18-Sep-56,2002,355.13,178,177.13
31,1,19-Sep-02,19-Sep-02,0,0.26,1.5,0,0,0,0,0,18-Sep-56,2002,0.26,0,0.26
32,6,08-Jun-03,08-Jun-03,0,87.68,386.05,0,0,0,0,0,08-Jun-59,2003,87.68,0,87.68
32,6,29-Jul-02,29-Jul-02,0,4.27,40,0,0,0,0,0,08-Jun-59,2002,4.27,0,4.27
33,1,04-May-03,04-May-03,53.72,0,0,-500,0,0,0,0,13-Oct-63,2003,53.72,0,53.72
33,4,19-Mar-04,21-Mar-04,38.71,0,0,600,0,0,0,0,13-Oct-63,2004,38.71,0,38.71
33,1,20-Jan-03,20-Jan-03,10.27,0,0,100,0,0,0,0,13-Oct-63,2003,10.27,0,10.27
33,1,24-Mar-02,24-Mar-02,16.64,0,0,-300,0,0,0,0,13-Oct-63,2002,16.64,0,16.64
33,1,31-Oct-04,31-Oct-04,21.66,0,0,-1100,0,0,0,0,13-Oct-63,2004,21.66,0,21.66
34,4,22-Nov-02,22-Nov-02,0,2.07,10,0,0,0,0,0,10-Jun-48,2002,2.07,0,2.07
35,1,01-Aug-02,02-Aug-02,0,70.06,340,0,0,0,0,0,10-Sep-47,2002,70.06,0,70.06
35,3,02-Oct-03,05-Oct-03,0,575.45,1062.5,0,0,0,0,0,10-Sep-47,2003,575.45,0,575.45
35,1,03-Oct-03,03-Oct-03,0,2.99,19,0,0,0,0,0,10-Sep-47,2003,2.99,0,2.99
35,1,06-Dec-02,06-Dec-02,0,0,0,0,0,0,0,0,10-Sep-47,2002,0,0,0
35,3,11-May-03,14-May-03,0,484.83,545.75,0,0,0,0,0,10-Sep-47,2003,484.83,0,484.83
35,1,14-May-03,14-May-03,0,0,0,0,0,0,0,0,10-Sep-47,2003,0,0,0
35,3,14-Sep-04,16-Sep-04,0,392.15,-657.75,0,65.375,0,0,0,10-Sep-47,2004,392.15,65.375,326.775
35,5,14-Sep-04,16-Sep-04,0,0,0,0,134.625,38.7,0,0,10-Sep-47,2004,0,173.325,-173.325
35,1,15-Sep-04,16-Sep-04,0,30.27,56.25,0,0,0,0,0,10-Sep-47,2004,30.27,0,30.27
35,1,18-Feb-03,18-Feb-03,0,7.4,40,0,0,0,0,0,10-Sep-47,2003,7.4,0,7.4
36,6,03-Feb-02,03-Feb-02,0,53.94,119,0,0,0,0,0,26-Jun-37,2002,53.94,0,53.94
36,4,06-Feb-04,06-Feb-04,0,48.8,-35,0,0,0,0,0,26-Jun-37,2004,48.8,0,48.8
36,3,07-Feb-04,08-Feb-04,0,10.3,8,0,0,0,0,0,26-Jun-37,2004,10.3,0,10.3
36,6,07-Feb-04,07-Feb-04,0,30.75,-23,0,0,0,0,0,26-Jun-37,2004,30.75,0,30.75
36,6,14-Jun-04,14-Jun-04,0,13.52,70,0,0,0,0,0,26-Jun-37,2004,13.52,0,13.52
36,6,15-Dec-03,15-Dec-03,0,18.43,-24.75,0,0,0,0,0,26-Jun-37,2003,18.43,0,18.43
36,6,18-Dec-04,18-Dec-04,0,4.77,8.25,0,0,0,0,0,26-Jun-37,2004,4.77,0,4.77
36,6,30-Jun-02,30-Jun-02,0,21.59,-31.25,0,0,0,0,0,26-Jun-37,2002,21.59,0,21.59
37,1,05-Dec-04,05-Dec-04,252.8,0,0,4000,0,0,0,0,16-Apr-35,2004,252.8,0,252.8
37,3,05-Feb-03,05-Feb-03,246.48,0,0,3000,0,0,0,0,16-Apr-35,2003,246.48,0,246.48
37,3,08-Jan-02,13-Jan-02,45796.73,685.6,1772,-113800,3869.5,643.28,0,0,16-Apr-35,2002,46482.33,4512.78,41969.55
37,1,10-Jan-02,10-Jan-02,0,0,0,0,0,0,0,445,16-Apr-35,2002,0,445,-445
37,3,14-Feb-02,14-Feb-02,3383.99,132.98,-275,58300,0,0,0,0,16-Apr-35,2002,3516.97,0,3516.97
37,4,14-Feb-02,15-Feb-02,13398,838.65,2408,100000,450,317.56,0,0,16-Apr-35,2002,14236.65,767.56,13469.09
37,1,15-Feb-02,15-Feb-02,1630.58,0,0,50000,0,0,0,0,16-Apr-35,2002,1630.58,0,1630.58
37,3,24-Jul-04,24-Jul-04,505.6,0,0,6700,0,0,0,0,16-Apr-35,2004,505.6,0,505.6
39,1,01-Jan-02,01-Jan-02,37.82,0,0,0,0,0,0,0,11-Oct-42,2002,37.82,0,37.82
39,1,03-Jan-04,03-Jan-04,0,10.76,40,0,0,0,0,0,11-Oct-42,2004,10.76,0,10.76
39,6,06-Jan-02,06-Jan-02,0,133.62,65,0,0,0,0,0,11-Oct-42,2002,133.62,0,133.62
39,6,11-Jan-02,11-Jan-02,0,36.48,75,0,0,0,0,0,11-Oct-42,2002,36.48,0,36.48
39,6,12-Jan-03,12-Jan-03,0,114.04,-59.25,0,0,0,0,0,11-Oct-42,2003,114.04,0,114.04
39,1,16-Nov-03,16-Nov-03,0,0,0,0,0,0,0,0,11-Oct-42,2003,0,0,0
39,6,16-Nov-03,16-Nov-03,0,0,0,0,0,0,0,0,11-Oct-42,2003,0,0,0
39,6,18-Jan-04,18-Jan-04,0,6.73,40,0,0,0,0,0,11-Oct-42,2004,6.73,0,6.73
39,6,21-Jan-02,21-Jan-02,0,180.34,-13.25,0,0,0,0,0,11-Oct-42,2002,180.34,0,180.34
39,6,25-Aug-02,28-Aug-02,0,97.8,5,0,0,0,0,0,11-Oct-42,2002,97.8,0,97.8
39,1,31-Dec-02,31-Dec-02,0,93.11,227.25,0,0,0,0,0,11-Oct-42,2002,93.11,0,93.11
40,2,01-Oct-04,01-Oct-04,0,25.98,14.7,0,0,0,0,0,29-Sep-54,2004,25.98,0,25.98
40,3,04-Apr-03,04-Apr-03,0,18.89,60,0,0,0,0,0,29-Sep-54,2003,18.89,0,18.89
40,4,13-Aug-02,17-Aug-02,0,31.45,-10.1,0,0,0,0,0,29-Sep-54,2002,31.45,0,31.45
40,3,21-Feb-04,24-Feb-04,0,35.24,4.15,0,0,0,0,0,29-Sep-54,2004,35.24,0,35.24
40,4,21-Feb-04,24-Feb-04,0,143.88,313.6,0,0,0,0,0,29-Sep-54,2004,143.88,0,143.88
40,1,21-Sep-03,29-Sep-03,0,21.34,85,0,0,0,0,0,29-Sep-54,2003,21.34,0,21.34
40,2,21-Sep-03,29-Sep-03,0,74.24,144.1,0,0,0,0,0,29-Sep-54,2003,74.24,0,74.24
40,1,22-Feb-04,24-Feb-04,0,54.26,110.85,0,0,0,0,0,29-Sep-54,2004,54.26,0,54.26
40,2,22-Feb-04,24-Feb-04,0,3.43,20,0,0,0,0,0,29-Sep-54,2004,3.43,0,3.43
40,2,23-Feb-02,26-Feb-02,0,167.16,703.15,0,0,0,0,0,29-Sep-54,2002,167.16,0,167.16
40,6,23-Feb-04,24-Feb-04,0,22.31,115,0,0,0,0,0,29-Sep-54,2004,22.31,0,22.31
40,4,24-Feb-02,25-Feb-02,0,34.25,99.5,0,0,0,0,0,29-Sep-54,2002,34.25,0,34.25
40,3,27-Sep-03,27-Sep-03,0,20.92,110,0,0,0,0,0,29-Sep-54,2003,20.92,0,20.92
40,6,27-Sep-03,29-Sep-03,0,8.25,23.1,0,0,0,0,0,29-Sep-54,2003,8.25,0,8.25
40,4,28-Sep-04,29-Sep-04,0,39.12,33.8,0,0,0,0,0,29-Sep-54,2004,39.12,0,39.12
40,3,29-Sep-04,29-Sep-04,0,23.6,-120,0,0,0,0,0,29-Sep-54,2004,23.6,0,23.6
40,6,29-Sep-04,29-Sep-04,0,19.91,154.05,0,0,0,0,0,29-Sep-54,2004,19.91,0,19.91
40,4,30-Mar-03,02-Apr-03,0,108,111.2,0,0,0,0,0,29-Sep-54,2003,108,0,108
40,6,31-Mar-03,31-Mar-03,0,57.66,165.3,0,0,0,0,0,29-Sep-54,2003,57.66,0,57.66
41,3,07-Feb-02,07-Feb-02,0,38.32,99,0,0,0,0,0,25-Mar-57,2002,38.32,0,38.32
41,3,08-Dec-04,11-Dec-04,0,97.2,-204.25,0,16.804,5.661,0,0,25-Mar-57,2004,97.2,22.465,74.735
41,5,08-Dec-04,08-Dec-04,0,0,0,0,0,6.695,0,0,25-Mar-57,2004,0,6.695,-6.695
41,2,15-May-03,18-May-03,0,200.13,-6698.5,0,0,0,0,0,25-Mar-57,2003,200.13,0,200.13
41,3,18-May-03,18-May-03,0,0,0,0,0,0,0,0,25-Mar-57,2003,0,0,0
41,3,27-Nov-03,30-Nov-03,0,49.43,332,0,0,0,0,0,25-Mar-57,2003,49.43,0,49.43
42,8,13-Oct-03,15-Oct-03,0,74.5,34.2,0,0,0,0,0,03-May-45,2003,74.5,0,74.5
42,3,14-Oct-02,14-Oct-02,0,8.32,48,0,0,0,0,0,03-May-45,2002,8.32,0,8.32
42,3,15-Oct-03,15-Oct-03,0,0,0,0,0,0,0,0,03-May-45,2003,0,0,0
42,3,24-Oct-02,24-Oct-02,0,5.58,18.25,0,0,0,0,0,03-May-45,2002,5.58,0,5.58
43,3,08-Jun-03,10-Jun-03,0,12.41,-0.5,0,0,0,0,0,03-Aug-47,2003,12.41,0,12.41
43,6,09-Jun-02,11-Jun-02,0,177.41,246.25,0,0,0,0,0,03-Aug-47,2002,177.41,0,177.41
43,6,09-Jun-03,10-Jun-03,0,45.51,154.5,0,0,0,0,0,03-Aug-47,2003,45.51,0,45.51
44,3,06-Apr-04,07-Apr-04,182.79,0,0,700,0,27.37,0,0,25-Jul-41,2004,182.79,27.37,155.42
44,2,24-May-02,26-May-02,215.93,0,0,910,258,0,0,0,25-Jul-41,2002,215.93,258,-42.07
44,2,28-Oct-03,31-Oct-03,249.86,0,0,0,121.51,0,0,0,25-Jul-41,2003,249.86,121.51,128.35
45,4,06-Jun-03,09-Jun-03,0,387.6,837.1,0,160,50,0,0,09-Jun-57,2003,387.6,210,177.6
45,4,09-Jan-02,10-Jan-02,0,586.2,1897.5,0,90,15.98,0,0,09-Jun-57,2002,586.2,105.98,480.22
45,4,10-Dec-03,12-Dec-03,0,409.98,1092.96,0,98.1,78.4,0,0,09-Jun-57,2003,409.98,176.5,233.48
45,1,12-Dec-03,12-Dec-03,0,0,0,0,0,0,0,0,09-Jun-57,2003,0,0,0
45,4,16-Apr-04,20-Apr-04,0,417.87,2181.03,0,98.1,48.34,0,0,09-Jun-57,2004,417.87,146.44,271.43
45,4,16-Dec-02,18-Dec-02,0,402.46,2118.8,0,72,68,0,0,09-Jun-57,2002,402.46,140,262.46
45,3,17-Apr-04,19-Apr-04,0,227.37,920.25,0,0,0,0,0,09-Jun-57,2004,227.37,0,227.37
45,3,26-Dec-04,27-Dec-04,0,438.92,857.05,0,200.004,0,0,0,09-Jun-57,2004,438.92,200.004,238.916
45,4,27-Dec-04,27-Dec-04,0,133.28,-1072.25,0,0,0,0,0,09-Jun-57,2004,133.28,0,133.28
46,2,12-Feb-04,14-Feb-04,0,121.6,361.25,0,0,0,0,0,28-Jan-57,2004,121.6,0,121.6
46,2,13-Sep-03,16-Sep-03,0,225.43,160,0,178,0,0,0,28-Jan-57,2003,225.43,178,47.43
46,3,20-Oct-02,20-Oct-02,0,72.29,61,0,0,0,0,0,28-Jan-57,2002,72.29,0,72.29
46,2,21-Jun-02,26-Jun-02,0,230.88,421.3,0,0,0,0,0,28-Jan-57,2002,230.88,0,230.88
46,1,24-Jun-02,24-Jun-02,0,75.87,125,0,0,0,0,0,28-Jan-57,2002,75.87,0,75.87
46,2,30-Dec-02,01-Jan-03,0,679.82,821.25,0,0,0,0,0,28-Jan-57,2002,679.82,0,679.82
47,2,02-Jun-02,04-Jun-02,0,593.57,2023.25,0,0,114.95,0,0,29-May-34,2002,593.57,114.95,478.62
47,1,03-Jun-02,04-Jun-02,0,130.1,754,0,0,0,0,0,29-May-34,2002,130.1,0,130.1
47,1,07-Aug-02,12-Aug-02,0,470.04,703,0,0,24.3,0,0,29-May-34,2002,470.04,24.3,445.74
47,6,07-Aug-02,13-Aug-02,0,504.17,940.75,0,0,0,0,0,29-May-34,2002,504.17,0,504.17
47,2,07-Jan-04,15-Jan-04,0,2851.63,5028,0,408.82,193.3,0.69,0,29-May-34,2004,2851.63,602.81,2248.82
47,6,08-Apr-02,08-Apr-02,0,10.73,138,0,0,0,0,0,29-May-34,2002,10.73,0,10.73
47,1,08-Apr-03,08-Apr-03,0,372.54,1885,0,0,0,0,0,29-May-34,2003,372.54,0,372.54
47,6,09-Apr-03,09-Apr-03,0,494.72,458,0,0,0,0,0,29-May-34,2003,494.72,0,494.72
47,2,09-Aug-02,12-Aug-02,0,277.34,1206,0,347,100.5,0,0,29-May-34,2002,277.34,447.5,-170.16
47,4,09-Jan-04,11-Jan-04,0,120.68,199,0,0,0,42.24,0,29-May-34,2004,120.68,42.24,78.44
47,2,10-Jan-03,13-Jan-03,15.6,354.73,293.75,400,96.89,0,0,0,29-May-34,2003,370.33,96.89,273.44
47,6,10-Jan-03,13-Jan-03,0,256.27,258,0,234.84,0,0,0,29-May-34,2003,256.27,234.84,21.43
47,1,10-Jan-04,11-Jan-04,0,0,0,0,40.14,0,70.24,0,29-May-34,2004,0,110.38,-110.38
47,6,11-Jan-04,14-Jan-04,0,384.44,1774,0,216.04,0,141.83,0,29-May-34,2004,384.44,357.87,26.57
47,3,12-Jan-03,13-Jan-03,0,50.89,118.5,0,15.27,0,0,0,29-May-34,2003,50.89,15.27,35.62
47,1,13-Jan-03,13-Jan-03,0,231.01,-2061,0,0,0,0,0,29-May-34,2003,231.01,0,231.01
47,2,16-Apr-04,20-Apr-04,0,955.84,1503.75,0,245.23,38.61,200,0,29-May-34,2004,955.84,483.84,472
47,1,17-Apr-04,24-Apr-04,0,849.83,-141.5,0,101.77,42.44,0,0,29-May-34,2004,849.83,144.21,705.62
47,6,19-Apr-04,22-Apr-04,0,1509.27,4231,0,405,13.5,0,0,29-May-34,2004,1509.27,418.5,1090.77
47,6,26-Mar-02,26-Mar-02,0,330.85,725.5,0,0,0,0,0,29-May-34,2002,330.85,0,330.85
47,3,26-May-03,30-May-03,0,759.69,2653,0,200,24.53,0,0,29-May-34,2003,759.69,224.53,535.16
47,3,27-Jul-03,29-Jul-03,0,21.51,123,0,14.38,0,0,0,29-May-34,2003,21.51,14.38,7.13
47,1,28-May-03,30-May-03,0,81.82,-62,0,130.75,11.32,0,0,29-May-34,2003,81.82,142.07,-60.25
47,2,28-May-03,30-May-03,0,234.83,1267,0,47.25,-20,0,0,29-May-34,2003,234.83,27.25,207.58
47,1,28-Oct-02,29-Oct-02,0,89.09,383,0,109.36,0,0,0,29-May-34,2002,89.09,109.36,-20.27
47,2,28-Oct-02,30-Oct-02,0,522.5,2151,0,111.13,0,0,0,29-May-34,2002,522.5,111.13,411.37
47,3,28-Oct-02,29-Oct-02,0,0,0,0,110.82,0,0,0,29-May-34,2002,0,110.82,-110.82
47,1,29-Jul-03,31-Jul-03,0,1573.86,4035,0,204.4,0,0,0,29-May-34,2003,1573.86,204.4,1369.46
47,2,29-Jul-03,29-Jul-03,0,0,0,0,20,0,0,0,29-May-34,2003,0,20,-20
47,6,29-Jul-03,30-Jul-03,0,0,0,0,76.22,0,0,0,29-May-34,2003,0,76.22,-76.22
47,6,29-May-03,30-May-03,0,146.52,1150,0,0,0,0,0,29-May-34,2003,146.52,0,146.52
47,6,29-Oct-02,29-Oct-02,0,158.76,130,0,0,0,0,0,29-May-34,2002,158.76,0,158.76
48,3,03-Jan-04,03-Jan-04,0,1.09,5,0,0,0,0,0,26-May-38,2004,1.09,0,1.09
48,5,04-Sep-04,04-Sep-04,0,4.98,24.36,0,0,0,0,0,26-May-38,2004,4.98,0,4.98
48,6,05-Jan-04,05-Jan-04,0,7.75,13.4,0,0,0,0,0,26-May-38,2004,7.75,0,7.75
48,1,17-Nov-04,17-Nov-04,0,2.69,12.04,0,0,0,0,0,26-May-38,2004,2.69,0,2.69
48,2,21-Apr-02,22-Apr-02,0,90.51,151.4,0,0,0,0,0,26-May-38,2002,90.51,0,90.51
48,1,21-Mar-04,24-Mar-04,0,18.26,-15.45,0,0,0,0,0,26-May-38,2004,18.26,0,18.26
48,3,21-Mar-04,24-Mar-04,0,16.06,16.5,0,0,0,0,0,26-May-38,2004,16.06,0,16.06
48,6,24-Mar-04,24-Mar-04,0,0,0,0,0,0,0,0,26-May-38,2004,0,0,0
48,2,29-Jun-03,03-Jul-03,0,0,0,0,0,0,0,0,26-May-38,2003,0,0,0
49,1,05-Feb-02,05-Feb-02,0,2,15,0,0,0,0,0,28-Jan-39,2002,2,0,2
49,1,19-Nov-02,23-Nov-02,0,361.29,1004.75,0,0,207.02,0,3.75,28-Jan-39,2002,361.29,210.77,150.52
49,3,22-Nov-02,22-Nov-02,0,0,0,0,0,0.92,0,0,28-Jan-39,2002,0,0.92,-0.92
49,1,28-Jan-02,31-Jan-02,0,693.76,1266.2,0,0,0,0,0,28-Jan-39,2002,693.76,0,693.76
50,3,06-Jan-02,06-Jan-02,0,89.67,-137,0,0,0,0,0,22-Mar-24,2002,89.67,0,89.67
50,4,06-Jan-02,06-Jan-02,0,31.36,126,0,0,0,0,0,22-Mar-24,2002,31.36,0,31.36
51,2,05-Feb-03,07-Feb-03,0,19.74,99,0,183.5,0,0,0,28-Dec-34,2003,19.74,183.5,-163.76
51,1,06-Feb-03,07-Feb-03,47.15,63.64,33,-1500,123.5,31.5,0,0,28-Dec-34,2003,110.79,155,-44.21
51,6,06-Feb-03,07-Feb-03,22.5,26.02,99,-400,0,0,0,0,28-Dec-34,2003,48.52,0,48.52
51,1,06-Jan-03,06-Jan-03,0,0,0,0,0,151.75,0,0,28-Dec-34,2003,0,151.75,-151.75
51,3,07-Feb-03,07-Feb-03,18,0,0,0,0,0,0,0,28-Dec-34,2003,18,0,18
51,1,08-May-02,11-May-02,294.65,163.64,1036,2300,210,60,0,8.75,28-Dec-34,2002,458.29,278.75,179.54
51,6,09-May-02,09-May-02,85.76,0,0,700,0,0,0,0,28-Dec-34,2002,85.76,0,85.76
51,2,10-May-02,10-May-02,84.58,0,0,300,0,0,0,0,28-Dec-34,2002,84.58,0,84.58
51,1,11-Mar-02,11-Mar-02,81.66,0,0,0,0,0,0,0,28-Dec-34,2002,81.66,0,81.66
51,1,12-Apr-04,14-Apr-04,428.11,130.47,80,-800,138.21,0,0,0,28-Dec-34,2004,558.58,138.21,420.37
51,3,12-Apr-04,13-Apr-04,0,0,0,0,77.75,0,0,0,28-Dec-34,2004,0,77.75,-77.75
51,2,12-Mar-02,12-Mar-02,86.62,0,0,900,0,0,0,0,28-Dec-34,2002,86.62,0,86.62
51,6,12-Mar-02,12-Mar-02,117.26,0,0,-2200,0,0,0,0,28-Dec-34,2002,117.26,0,117.26
51,4,13-Apr-04,13-Apr-04,0,0,0,0,2.18,0,0,0,28-Dec-34,2004,0,2.18,-2.18
51,6,13-Apr-04,14-Apr-04,0,0,0,0,96.86,0,0,0,28-Dec-34,2004,0,96.86,-96.86
51,1,13-Mar-03,13-Mar-03,0,85.88,346,0,0,0,0,0,28-Dec-34,2003,85.88,0,85.88
51,1,15-Feb-02,18-Feb-02,228.9,0,0,1700,0,0,0,290,28-Dec-34,2002,228.9,290,-61.1
51,1,17-Apr-03,20-Apr-03,201.9,0,0,-1800,250,0,0,0,28-Dec-34,2003,201.9,250,-48.1
51,1,17-Sep-03,19-Sep-03,380.35,428.66,-1287,-2600,210,23.5,0,0,28-Dec-34,2003,809.01,233.5,575.51
51,6,18-Apr-03,18-Apr-03,14,12.86,214,-400,0,0,0,0,28-Dec-34,2003,26.86,0,26.86
51,2,18-Sep-03,18-Sep-03,0,0,0,0,0,0,0,0,28-Dec-34,2003,0,0,0
51,6,18-Sep-03,18-Sep-03,0,0,0,0,0,0,0,0,28-Dec-34,2003,0,0,0
51,6,19-Sep-02,19-Sep-02,4.38,0,0,300,0,0,0,0,28-Dec-34,2002,4.38,0,4.38
51,1,21-Mar-03,22-Mar-03,47,18.73,400,800,0,0,0,0,28-Dec-34,2003,65.73,0,65.73
51,6,21-Mar-03,22-Mar-03,69.95,0,0,1000,0,0,0,0,28-Dec-34,2003,69.95,0,69.95
51,3,22-Mar-03,22-Mar-03,36.25,0,0,-900,0,0,0,0,28-Dec-34,2003,36.25,0,36.25
51,1,24-Oct-02,26-Oct-02,528.3,53.01,400,2350,395,30,0,0,28-Dec-34,2002,581.31,425,156.31
51,3,25-Oct-02,25-Oct-02,43.5,0,0,800,0,0,0,0,28-Dec-34,2002,43.5,0,43.5
51,1,26-Aug-04,28-Aug-04,434.03,92.97,10,2000,140.2125,0,0,0,28-Dec-34,2004,527,140.2125,386.7875
51,1,26-Nov-02,29-Nov-02,361.95,175.9,197,0,460,45,0,0,28-Dec-34,2002,537.85,505,32.85
51,5,28-Aug-04,28-Aug-04,0,0,0,0,54.69,0,0,0,28-Dec-34,2004,0,54.69,-54.69
51,1,28-Mar-04,29-Mar-04,309.38,0,0,-3700,174.69,0,0,0,28-Dec-34,2004,309.38,174.69,134.69
51,2,28-Mar-04,29-Mar-04,0,16.55,190,0,3.31,0,0,0,28-Dec-34,2004,16.55,3.31,13.24
51,1,28-May-04,01-Jun-04,226.97,152.27,675,4100,226.24,0,0,0,28-Dec-34,2004,379.24,226.24,153
51,6,28-May-04,01-Jun-04,18.38,0,0,-300,273.76,0,0,0,28-Dec-34,2004,18.38,273.76,-255.38
51,1,28-Oct-04,31-Oct-04,157.52,48.42,405,300,395.0025,0,0,0,28-Dec-34,2004,205.94,395.0025,-189.0625
51,1,29-Dec-02,31-Dec-02,452.75,187.7,700,1000,315,27,0,0,28-Dec-34,2002,640.45,342,298.45
51,1,29-Mar-02,31-Mar-02,598.58,0,0,-300,0,0,0,0,28-Dec-34,2002,598.58,0,598.58
51,3,29-Mar-04,29-Mar-04,32.63,0,0,200,0,0,0,0,28-Dec-34,2004,32.63,0,32.63
51,4,29-Mar-04,29-Mar-04,5.44,0,0,400,0,0,0,0,28-Dec-34,2004,5.44,0,5.44
51,6,29-Nov-02,29-Nov-02,0,0,0,0,0,0,0,0,28-Dec-34,2002,0,0,0
51,3,30-Dec-02,30-Dec-02,64,0,0,600,0,0,0,0,28-Dec-34,2002,64,0,64
51,2,30-May-04,30-May-04,0,0,0,0,0,0,0,0,28-Dec-34,2004,0,0,0
52,3,21-May-02,24-May-02,0,265.72,674.5,0,218,25.72,0,0,31-May-56,2002,265.72,243.72,22
52,6,22-May-02,22-May-02,0,5.23,14,0,0,0,0,0,31-May-56,2002,5.23,0,5.23
52,1,25-Jul-03,25-Jul-03,0,15.63,-18.25,0,0,0,0,0,31-May-56,2003,15.63,0,15.63
52,2,25-Jul-03,25-Jul-03,0,52.66,232.75,0,0,0,0,0,31-May-56,2003,52.66,0,52.66
52,6,25-Jul-03,25-Jul-03,0,39.47,74,0,0,0,0,0,31-May-56,2003,39.47,0,39.47
52,1,25-Mar-04,25-Mar-04,0,15.39,100,0,0,0,0,0,31-May-56,2004,15.39,0,15.39
52,2,25-Mar-04,25-Mar-04,0,13.23,22,0,0,0,0,0,31-May-56,2004,13.23,0,13.23
52,3,25-Mar-04,25-Mar-04,0,23.44,50,0,0,0,0,0,31-May-56,2004,23.44,0,23.44
52,6,25-Mar-04,25-Mar-04,0,23.92,104.75,0,0,0,0,0,31-May-56,2004,23.92,0,23.92
52,1,28-Jun-04,28-Jun-04,0,0,0,0,6.2,0,0,0,31-May-56,2004,0,6.2,-6.2
52,2,28-Jun-04,28-Jun-04,0,0,0,0,64.93,0,0,0,31-May-56,2004,0,64.93,-64.93
52,3,28-Jun-04,29-Jun-04,0,1.71,21.25,0,92.29,0,0,0,31-May-56,2004,1.71,92.29,-90.58
52,4,28-Jun-04,29-Jun-04,0,-7.14,124.25,0,10.98,0,0,0,31-May-56,2004,-7.14,10.98,-18.12
52,6,28-Jun-04,28-Jun-04,0,0,0,0,0,0,0,0,31-May-56,2004,0,0,0
54,2,01-Aug-03,01-Aug-03,0,1.84,10,0,0,0,0,0,18-May-74,2003,1.84,0,1.84
54,6,07-Jul-02,07-Jul-02,0,13.47,20,0,0,0,0,0,18-May-74,2002,13.47,0,13.47
54,6,07-Jun-02,07-Jun-02,0,10.57,20,0,0,0,0,0,18-May-74,2002,10.57,0,10.57
54,6,08-Feb-03,08-Feb-03,0,5.09,45,0,0,0,0,0,18-May-74,2003,5.09,0,5.09
54,2,10-Aug-03,10-Aug-03,0,13.61,91.42,0,0,0,0,0,18-May-74,2003,13.61,0,13.61
54,6,10-Jan-02,10-Jan-02,0,3.82,70,0,0,0,0,0,18-May-74,2002,3.82,0,3.82
54,3,11-Apr-03,11-Apr-03,0,2.3,-129.8,0,0,0,0,0,18-May-74,2003,2.3,0,2.3
54,6,12-Jul-03,12-Jul-03,0,14.87,90,0,0,0,0,0,18-May-74,2003,14.87,0,14.87
54,6,14-Mar-03,14-Mar-03,0,11.36,60,0,0,0,0,0,18-May-74,2003,11.36,0,11.36
54,6,19-Dec-03,19-Dec-03,0,9.54,80,0,0,0,0,0,18-May-74,2003,9.54,0,9.54
54,1,22-Aug-03,22-Aug-03,0,1.42,20,0,0,0,0,0,18-May-74,2003,1.42,0,1.42
54,6,24-Jan-04,24-Jan-04,0,7.94,109,0,0,0,0,0,18-May-74,2004,7.94,0,7.94
54,6,25-Oct-03,25-Oct-03,0,1.09,20,0,0,0,0,0,18-May-74,2003,1.09,0,1.09
54,2,28-Mar-03,28-Mar-03,0,9.77,-945,0,0,0,0,0,18-May-74,2003,9.77,0,9.77
54,3,28-Nov-02,28-Nov-02,0,0,0,0,0,0,0,0,18-May-74,2002,0,0,0
54,6,28-Nov-02,28-Nov-02,0,33.7,122.75,0,0,0,0,0,18-May-74,2002,33.7,0,33.7
54,2,30-Jan-04,30-Jan-04,0,33.11,-82,0,0,0,0,0,18-May-74,2004,33.11,0,33.11
54,6,30-Sep-02,30-Sep-02,0,3.69,27.5,0,0,0,0,0,18-May-74,2002,3.69,0,3.69
55,1,01-Dec-03,05-Dec-03,0,48.87,105.5,0,0,0,0,0,14-Apr-45,2003,48.87,0,48.87
55,2,01-Dec-03,05-Dec-03,0,7.83,43.5,0,0,0,0,0,14-Apr-45,2003,7.83,0,7.83
55,3,03-Dec-03,05-Dec-03,0,10.38,-4.5,0,0,0,0,0,14-Apr-45,2003,10.38,0,10.38
55,1,10-Nov-02,14-Nov-02,0,46.79,54.5,0,0,0,0,0,14-Apr-45,2002,46.79,0,46.79
57,1,10-Nov-02,12-Nov-02,0,2.7,9.25,0,0,0,0,0,09-Oct-61,2002,2.7,0,2.7
