CustomerID,MeanValue,LastTransaction,NoTransaction,Total Earnings,MonetoryPercentile,FrequencyPercentile,RecencyPercentile,MonetoryScore,FrequencyScore,RecencyScore,MonetoryWeightedScore,FrequencyWeightedScore,RecencyWeightedScore,FinalScore,FinalWeightedScore,Class Def,FinalCustomerClass,final_type
4488,79.5094,8/12/2002,2,159.0188,0.635772914,0.352941176,0.311559508,4,2,2,20,10,10,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
4490,16.49666667,9/15/2004,3,49.49,0.233413133,0.497435021,0.788474692,2,3,4,10,15,20,45,3,Moderate to High,Class-3,Casino
4491,2.58,4/11/2002,1,2.58,0.085328317,0,0.122948016,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4492,0.78,4/4/2002,1,0.78,0.062072503,0,0.113885089,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4493,0.6,6/1/2002,1,0.6,0.059678523,0,0.190150479,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4494,217.71,3/1/2004,2,435.42,0.858926129,0.352941176,0.634575923,5,2,4,25,10,20,55,3.666666667,Moderate to High,Class-3,Casino
4495,23.21,11/4/2002,2,46.42,0.29497264,0.352941176,0.439295486,2,2,3,10,10,15,35,2.333333333,All but little less freq,Class-2,Hotel & Casino
4497,67.96,9/7/2002,1,67.96,0.588919289,0,0.360636115,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
4498,2.09,4/22/2002,1,2.09,0.079685363,0,0.140218878,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4499,49.1348,7/19/2002,2,98.2696,0.4875171,0.352941176,0.26880985,3,2,2,15,10,10,35,2.333333333,All but little less freq,Class-2,Hotel & Casino
45,224.9728889,12/27/2004,9,2024.756,0.863885089,0.790697674,0.969733242,5,4,5,25,20,25,70,4.666666667,Regulars and High Values,Class-4,Casino
450,6.376363636,7/2/2004,22,140.28,0.134233926,0.930232558,0.710157319,1,5,4,5,25,20,50,3.333333333,Moderate to High,Class-3,Casino
4501,93.30184,9/15/2003,5,466.5092,0.68502052,0.642612859,0.561046512,4,4,3,20,20,15,55,3.666666667,Moderate to High,Class-3,Hotel & Casino
4503,0.8,6/26/2002,1,0.8,0.062585499,0,0.230677155,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4504,22.49,4/11/2002,1,22.49,0.290526676,0,0.122948016,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
4505,2.22,3/13/2002,1,2.22,0.081053352,0,0.080540356,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4506,0.05,8/25/2002,1,0.05,0.048563611,0,0.340800274,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4507,17.75,4/6/2002,1,17.75,0.24880301,0,0.11747606,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
4508,179.413,4/26/2002,2,358.826,0.826949384,0.352941176,0.143980848,5,2,1,25,10,5,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
451,26.89,7/9/2002,1,26.89,0.328317373,0,0.252735978,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
4510,33.464,4/27/2002,2,66.928,0.384233926,0.352941176,0.146032832,2,2,1,10,10,5,25,1.666666667,All Low,Class-1,Hotel & Casino
4512,45.99,6/29/2002,1,45.99,0.466142271,0,0.236149111,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
4513,137.8633,8/17/2004,5,689.3165,0.777359781,0.642612859,0.750683995,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
4514,48.28,4/1/2002,1,48.28,0.481703146,0,0.10995212,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
4515,-233.14,4/21/2002,2,-466.28,0.006326949,0.352941176,0.137824897,1,2,1,5,10,5,20,1.333333333,All Low,Class-1,Hotel & Casino
4517,46.96,4/20/2002,1,46.96,0.472982216,0,0.13628591,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
4518,4.66,7/3/2002,1,4.66,0.113885089,0,0.244015048,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4519,12.74,6/5/2002,1,12.74,0.193399453,0,0.195451436,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
452,128.7685714,9/9/2004,14,1802.76,0.763337893,0.875341997,0.777188782,4,5,4,20,25,20,65,4.333333333,Regulars and High Values,Class-4,Casino
4520,59.86,5/14/2002,1,59.86,0.548563611,0,0.167578659,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
4521,0.28,4/18/2002,1,0.28,0.054890561,0,0.132352941,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4522,1.9,4/13/2002,1,1.9,0.07746238,0,0.12619699,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4523,48.95053333,8/17/2003,6,293.7032,0.486491108,0.689466484,0.551128591,3,4,3,15,20,15,50,3.333333333,Moderate to High,Class-3,Hotel & Casino
4525,42.18,6/7/2002,1,42.18,0.442031464,0,0.198529412,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
4526,3.83,6/7/2002,1,3.83,0.10379617,0,0.198529412,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4527,10.5,5/25/2002,1,10.5,0.171511628,0,0.180916553,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4528,158.46,4/24/2002,1,158.46,0.805403557,0,0.141928865,5,1,1,25,5,5,35,2.333333333,All but little less freq,Class-2,Casino
4529,20.826,12/15/2004,9,187.434,0.273939808,0.790697674,0.944596443,2,4,5,10,20,25,55,3.666666667,Moderate to High,Class-3,Hotel & Casino
453,31.02367347,10/14/2004,49,1520.16,0.364569083,0.977770178,0.840116279,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Hotel & Casino
4531,10.15,9/2/2002,1,10.15,0.168604651,0,0.354822161,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4532,54.963,4/9/2002,2,109.926,0.517612859,0.352941176,0.120725034,3,2,1,15,10,5,30,2,All but little less freq,Class-2,Hotel & Casino
4534,107.33,8/25/2002,1,107.33,0.71751026,0,0.340800274,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
4535,80.87,4/14/2002,1,80.87,0.641415869,0,0.127564979,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Casino
4536,53,8/4/2002,2,106,0.507352941,0.352941176,0.296511628,3,2,2,15,10,10,35,2.333333333,All but little less freq,Class-2,Hotel & Casino
4538,53.5375,3/5/2004,4,214.15,0.510259918,0.581395349,0.636627907,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
4539,15.88,5/15/2002,1,15.88,0.227770178,0,0.168604651,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
4540,94.257,8/16/2002,2,188.514,0.688269494,0.352941176,0.31874145,4,2,2,20,10,10,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
4542,60.11233333,9/15/2004,6,360.674,0.550102599,0.689466484,0.788474692,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Hotel & Casino
4544,0.45,5/20/2002,1,0.45,0.057626539,0,0.175273598,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4545,31.118,5/28/2004,5,155.59,0.365937073,0.642612859,0.686559508,2,4,4,10,20,20,50,3.333333333,Moderate to High,Class-3,Casino
4546,17.64,8/29/2002,1,17.64,0.247948016,0,0.347811218,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
4547,251.225,11/2/2002,2,502.45,0.879274966,0.352941176,0.436730506,5,2,3,25,10,15,50,3.333333333,Moderate to High,Class-3,Casino
4548,23.195,7/25/2002,2,46.39,0.294801642,0.352941176,0.277359781,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Hotel & Casino
455,28.074968,12/16/2004,50,1403.7484,0.336183311,0.978283174,0.946477428,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Hotel & Casino
4550,292.64,9/3/2002,1,292.64,0.897742818,0,0.356874145,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
4551,0.13,5/22/2002,1,0.13,0.051812585,0,0.178009576,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4552,44.05,5/5/2002,1,44.05,0.455369357,0,0.157147743,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
4553,18.25,4/18/2002,1,18.25,0.252222982,0,0.132352941,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
4554,44.25,5/19/2002,1,44.25,0.456395349,0,0.173905609,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
4555,6.21,4/3/2002,1,6.21,0.132181943,0,0.112004104,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4556,15.81,8/31/2003,3,47.43,0.226915185,0.497435021,0.555574555,2,3,3,10,15,15,40,2.666666667,All but little less freq,Class-2,Casino
4557,0.11,7/16/2002,1,0.11,0.050615595,0,0.263166895,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4558,17.04,6/5/2002,1,17.04,0.238030096,0,0.195451436,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
4559,91.0655,7/16/2002,4,364.262,0.678522572,0.581395349,0.263166895,4,3,2,20,15,10,45,3,Moderate to High,Class-3,Hotel & Casino
4561,99.02133333,5/6/2002,3,297.064,0.700239398,0.497435021,0.159541724,4,3,1,20,15,5,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
4563,19.19,4/23/2002,1,19.19,0.258549932,0,0.141586867,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
4564,33.61,7/5/2002,2,67.22,0.38628591,0.352941176,0.24623803,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Hotel & Casino
4566,328.36,4/22/2002,1,328.36,0.908344733,0,0.140218878,5,1,1,25,5,5,35,2.333333333,All but little less freq,Class-2,Casino
4567,12.82,7/10/2002,1,12.82,0.193912449,0,0.254616963,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4568,23.33,4/5/2002,1,23.33,0.296169631,0,0.114911081,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
4569,47.10555556,9/4/2002,9,423.95,0.474350205,0.790697674,0.358413133,3,4,2,15,20,10,45,3,Moderate to High,Class-3,Casino
457,32.88833333,11/12/2004,6,197.33,0.379616963,0.689466484,0.880471956,2,4,5,10,20,25,55,3.666666667,Moderate to High,Class-3,Casino
4570,466.64,9/1/2002,2,933.28,0.938269494,0.352941176,0.352428181,5,2,2,25,10,10,45,3,Moderate to High,Class-3,Casino
4571,50.36,5/1/2002,1,50.36,0.493844049,0,0.153385773,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
4572,12.365,6/11/2002,2,24.73,0.190663475,0.352941176,0.205198358,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Hotel & Casino
4574,89.73,5/15/2002,1,89.73,0.673563611,0,0.168604651,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Casino
4575,4.48,5/19/2002,1,4.48,0.112004104,0,0.173905609,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4576,3.8,6/14/2002,1,3.8,0.103112175,0,0.210670315,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4577,1.03,8/28/2002,1,1.03,0.066347469,0,0.346614227,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4578,2.79,5/1/2002,1,2.79,0.088577291,0,0.153385773,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4579,113.7,6/9/2002,1,113.7,0.733071135,0,0.201778386,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
458,127.9509091,10/3/2003,11,1407.46,0.762311902,0.834131327,0.567886457,4,5,3,20,25,15,60,4,Regulars and High Values,Class-4,Casino
4580,44.98272727,4/22/2004,11,494.81,0.459815321,0.834131327,0.665697674,3,5,4,15,25,20,60,4,Regulars and High Values,Class-4,Casino
4581,75.74333333,9/15/2004,3,227.23,0.621409029,0.497435021,0.788474692,4,3,4,20,15,20,55,3.666666667,Moderate to High,Class-3,Casino
4582,2.08,5/19/2002,1,2.08,0.079172367,0,0.173905609,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4583,8.75,4/24/2002,1,8.75,0.156976744,0,0.141928865,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4584,1.81,5/6/2002,1,1.81,0.076949384,0,0.159541724,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4585,38.01,4/28/2002,1,38.01,0.413645691,0,0.147058824,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
4586,552.66,8/11/2002,1,552.66,0.948016416,0,0.308139535,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
4587,33.28,8/24/2002,1,33.28,0.38252394,0,0.339603283,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
4588,18.39,6/15/2002,1,18.39,0.252735978,0,0.212893297,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
4589,22.441,6/7/2002,2,44.882,0.290355677,0.352941176,0.198529412,2,2,1,10,10,5,25,1.666666667,All Low,Class-1,Hotel & Casino
459,123.5663636,11/15/2003,33,4077.69,0.754787962,0.962722298,0.583960328,4,5,3,20,25,15,60,4,Regulars and High Values,Class-4,Casino
4591,4.13,5/17/2002,1,4.13,0.107729138,0,0.170827633,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4592,7.92,8/14/2002,1,7.92,0.150820793,0,0.315663475,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4593,6.265,6/9/2002,2,12.53,0.132865937,0.352941176,0.201778386,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
4594,0.9,6/22/2002,1,0.9,0.064466484,0,0.225547196,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4595,20.69,8/13/2002,1,20.69,0.272400821,0,0.31378249,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
4596,44.923,6/18/2002,2,89.846,0.459131327,0.352941176,0.219391245,3,2,2,15,10,10,35,2.333333333,All but little less freq,Class-2,Hotel & Casino
4598,105.854,4/16/2002,2,211.708,0.715800274,0.352941176,0.129445964,4,2,1,20,10,5,35,2.333333333,All but little less freq,Class-2,Hotel & Casino
46,204.6483333,2/14/2004,6,1227.89,0.849350205,0.689466484,0.623974008,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
460,14.64,11/23/2004,4,58.56,0.211354309,0.581395349,0.900649795,2,3,5,10,15,25,50,3.333333333,Moderate to High,Class-3,Casino
4600,472.63,4/3/2002,1,472.63,0.939124487,0,0.112004104,5,1,1,25,5,5,35,2.333333333,All but little less freq,Class-2,Casino
4601,166.55,5/3/2002,1,166.55,0.815321477,0,0.155437756,5,1,1,25,5,5,35,2.333333333,All but little less freq,Class-2,Casino
4602,90.98,6/9/2002,1,90.98,0.678009576,0,0.201778386,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
4603,695.25,5/7/2002,1,695.25,0.95878933,0,0.160738714,5,1,1,25,5,5,35,2.333333333,All but little less freq,Class-2,Casino
4604,0.11,7/2/2002,1,0.11,0.050615595,0,0.24247606,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4605,-74.435,4/14/2002,2,-148.87,0.017954856,0.352941176,0.127564979,1,2,1,5,10,5,20,1.333333333,All Low,Class-1,Hotel & Casino
4607,138.3485,10/25/2004,8,1106.788,0.778214774,0.763337893,0.855848153,4,4,5,20,20,25,65,4.333333333,Regulars and High Values,Class-4,Hotel & Casino
4609,130.276,4/21/2004,5,651.38,0.766586867,0.642612859,0.665355677,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
461,160.16,11/17/2002,1,160.16,0.807797538,0,0.454172367,5,1,3,25,5,15,45,3,Moderate to High,Class-3,Casino
4610,13.87,5/29/2002,1,13.87,0.204001368,0,0.187243502,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
4611,78.01,5/17/2002,1,78.01,0.629445964,0,0.170827633,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Casino
4612,4.07,7/2/2002,1,4.07,0.107045144,0,0.24247606,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4613,2238.565,7/28/2002,2,4477.13,0.989056088,0.352941176,0.283173735,5,2,2,25,10,10,45,3,Moderate to High,Class-3,Hotel & Casino
4615,158.23,3/30/2002,1,158.23,0.804719562,0,0.105848153,5,1,1,25,5,5,35,2.333333333,All but little less freq,Class-2,Casino
4616,78.975,8/2/2002,2,157.95,0.634746922,0.352941176,0.292578659,4,2,2,20,10,10,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
4618,56.85,5/9/2002,1,56.85,0.529069767,0,0.162106703,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
4619,3.59,8/20/2002,1,3.59,0.100889193,0,0.329343365,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
462,126.95516,9/1/2004,5,634.7758,0.760601915,0.642612859,0.766928865,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
4620,36.679,6/17/2002,2,73.358,0.40629275,0.352941176,0.217852257,3,2,2,15,10,10,35,2.333333333,All but little less freq,Class-2,Hotel & Casino
4622,458.19,9/8/2002,1,458.19,0.936901505,0,0.3625171,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
4623,43.11,4/5/2002,2,86.22,0.446135431,0.352941176,0.114911081,3,2,1,15,10,5,30,2,All but little less freq,Class-2,Casino
4624,34.4294,11/24/2004,4,137.7176,0.390218878,0.581395349,0.90253078,2,3,5,10,15,25,50,3.333333333,Moderate to High,Class-3,Hotel & Casino
4626,364.9734,4/29/2002,2,729.9468,0.917065663,0.352941176,0.150649795,5,2,1,25,10,5,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
4628,3.88,5/25/2002,1,3.88,0.104480164,0,0.180916553,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4629,1.37,4/17/2002,1,1.37,0.071477428,0,0.130813953,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
463,49.008,10/8/2003,10,490.08,0.486662107,0.815492476,0.568912449,3,5,3,15,25,15,55,3.666666667,Moderate to High,Class-3,Casino
4630,91.22,9/14/2002,1,91.22,0.679890561,0,0.371580027,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
4631,0.07,9/14/2002,1,0.07,0.048905609,0,0.371580027,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4632,1,9/9/2002,1,1,0.065321477,0,0.364740082,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4633,28.41,9/13/2002,1,28.41,0.340458276,0,0.370725034,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
4634,32.95,9/12/2002,1,32.95,0.380300958,0,0.369186047,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
4635,0.15,9/12/2002,1,0.15,0.052325581,0,0.369186047,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4636,74.44,9/16/2002,1,74.44,0.615082079,0,0.375,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
4637,236.56,9/9/2002,1,236.56,0.869528044,0,0.364740082,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
4638,31.33,9/14/2002,1,31.33,0.367134063,0,0.371580027,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
4639,6.92,9/7/2002,1,6.92,0.140560876,0,0.360636115,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
464,279.2125,10/14/2004,14,3908.975,0.892612859,0.875341997,0.840116279,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
4640,70.31,9/10/2002,1,70.31,0.598153215,0,0.367134063,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
4641,38.03,9/16/2002,1,38.03,0.413987688,0,0.375,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
4642,9.4,9/14/2002,1,9.4,0.1624487,0,0.371580027,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
4643,101.3788,6/3/2003,7,709.6516,0.706053352,0.732045144,0.523597811,4,4,3,20,20,15,55,3.666666667,Moderate to High,Class-3,Hotel
4644,68.96,12/3/2003,5,344.8,0.59251026,0.642612859,0.591484268,3,4,3,15,20,15,50,3.333333333,Moderate to High,Class-3,Casino
4645,9.056666667,6/10/2004,3,27.17,0.159712722,0.497435021,0.693912449,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
4646,401.38,9/15/2004,7,2809.66,0.924931601,0.732045144,0.788474692,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
4647,10.295,6/27/2002,2,20.59,0.169801642,0.352941176,0.231874145,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
4648,984.1916667,8/13/2004,6,5905.15,0.972811218,0.689466484,0.74623803,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
4649,40.03,9/17/2004,4,160.12,0.429890561,0.581395349,0.808823529,3,3,5,15,15,25,55,3.666666667,Moderate to High,Class-3,Casino
465,166.2144889,9/23/2004,9,1495.9304,0.814466484,0.790697674,0.816176471,5,4,5,25,20,25,70,4.666666667,Regulars and High Values,Class-4,Hotel & Casino
4650,61.288,8/2/2003,5,306.44,0.556600547,0.642612859,0.545656635,3,4,3,15,20,15,50,3.333333333,Moderate to High,Class-3,Casino
4651,96.71846154,7/26/2004,13,1257.34,0.694083447,0.862346101,0.730335157,4,5,4,20,25,20,65,4.333333333,Regulars and High Values,Class-4,Casino
4652,112.1228571,7/20/2004,7,784.86,0.729138167,0.732045144,0.724350205,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
4653,150.2631795,11/16/2004,39,5860.264,0.795485636,0.971101231,0.887653899,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
4654,75.1,3/30/2004,2,150.2,0.618502052,0.352941176,0.652017784,4,2,4,20,10,20,50,3.333333333,Moderate to High,Class-3,Casino
4655,172.4,1/1/2005,3,517.2,0.821477428,0.497435021,0.989740082,5,3,5,25,15,25,65,4.333333333,Regulars and High Values,Class-4,Casino
4656,101.75,9/3/2004,3,305.25,0.706737346,0.497435021,0.769322845,4,3,4,20,15,20,55,3.666666667,Moderate to High,Class-3,Casino
4657,45.42666667,4/25/2004,3,136.28,0.462893297,0.497435021,0.667920657,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
4658,10.54333333,2/13/2004,3,31.63,0.172024624,0.497435021,0.623632011,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
4659,112.038,10/20/2003,5,560.19,0.728967168,0.642612859,0.57370041,4,4,3,20,20,15,55,3.666666667,Moderate to High,Class-3,Casino
4660,6.515454545,8/24/2003,11,71.67,0.135088919,0.834131327,0.553522572,1,5,3,5,25,15,45,3,Moderate to High,Class-3,Casino
4661,47.9216129,10/7/2004,31,1485.57,0.478283174,0.958447332,0.832592339,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
4662,13.225,1/6/2003,4,52.9,0.199384405,0.581395349,0.493502052,1,3,3,5,15,15,35,2.333333333,All but little less freq,Class-2,Casino
4663,23.63932857,12/29/2004,7,165.4753,0.297708618,0.732045144,0.976915185,2,4,5,10,20,25,55,3.666666667,Moderate to High,Class-3,Casino
4664,48.56,9/27/2002,1,48.56,0.484610123,0,0.391928865,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
4665,192.35625,8/3/2004,8,1538.85,0.840629275,0.763337893,0.737346101,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
4666,23.32571429,9/16/2004,7,163.28,0.295998632,0.732045144,0.79873461,2,4,4,10,20,20,50,3.333333333,Moderate to High,Class-3,Casino
4667,15.415,6/20/2004,2,30.83,0.223324213,0.352941176,0.700410397,2,2,4,10,10,20,40,2.666666667,All but little less freq,Class-2,Casino
4668,12.70666667,7/24/2004,3,38.12,0.193057456,0.497435021,0.728625171,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
4669,112.6966667,6/24/2003,6,676.18,0.73119015,0.689466484,0.529924761,4,4,3,20,20,15,55,3.666666667,Moderate to High,Class-3,Casino
467,0.43,1/23/2002,1,0.43,0.056771546,0,0.018638851,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
4670,267.1826353,6/29/2004,17,4542.1048,0.886798906,0.902359781,0.707592339,5,5,4,25,25,20,70,4.666666667,Regulars and High Values,Class-4,Hotel & Casino
4672,16201.23,1/1/2004,2,32402.46,0.998290014,0.352941176,0.603625171,5,2,4,25,10,20,55,3.666666667,Moderate to High,Class-3,Casino
4673,14.63125,10/6/2004,8,117.05,0.211183311,0.763337893,0.831737346,2,4,5,10,20,25,55,3.666666667,Moderate to High,Class-3,Casino
4674,-195,2/7/2004,2,-390,0.008378933,0.352941176,0.620554036,1,2,4,5,10,20,35,2.333333333,All but little less freq,Class-2,Casino
4675,977.1581818,1/23/2004,11,10748.74,0.97246922,0.834131327,0.613372093,5,5,4,25,25,20,70,4.666666667,Regulars and High Values,Class-4,Casino
4676,102.796,10/12/2003,5,513.98,0.709644323,0.642612859,0.570622435,4,4,3,20,20,15,55,3.666666667,Moderate to High,Class-3,Casino
4677,44.02666667,7/10/2004,3,132.08,0.45502736,0.497435021,0.717168263,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
4678,117.4733333,6/30/2004,12,1409.68,0.741108071,0.850205198,0.708447332,4,5,4,20,25,20,65,4.333333333,Regulars and High Values,Class-4,Casino
4679,277.425,9/6/2003,2,554.85,0.892099863,0.352941176,0.558139535,5,2,3,25,10,15,50,3.333333333,Moderate to High,Class-3,Casino
468,49.9925,8/12/2003,4,199.97,0.492305062,0.581395349,0.550273598,3,3,3,15,15,15,45,3,Moderate to High,Class-3,Casino
