"CustomerID","MeanValue","LastTransaction","NoTransaction","MonetoryPercentile","FrequencyPercentile","RecencyPercentile","MonetoryScore","FrequencyScore","RecencyScore","MonetoryWeightedScore","FrequencyWeightedScore","RecencyWeightedScore","FinalScore","FinalWeightedScore","FinalCustomerClass","Casino_Earnings","hotel_Earnings","Mgm_Earnings"
"1170",-173.0513,2004-03-10,4,0.00957592339261286,0.581395348837209,0.639534883720929,1,3,4,5,15,20,40,2.66666666666667,"Class-2",-769.3,77.0948,-692.2052
"1172",145.674406779661,2004-12-12,59,0.790355677154611,0.982900136798906,0.936559507523939,4,5,5,20,25,25,70,4.66666666666667,"Class-4",8594.79,0,8594.79
"1173",-35.068,2004-10-23,5,0.0259917920656634,0.642612859097127,0.852770177838577,1,4,5,5,20,25,50,3.33333333333333,"Class-3",-175.34,0,-175.34
"1174",10.45875,2003-10-23,8,0.170998632010946,0.763337893296854,0.575068399452803,1,4,3,5,20,15,40,2.66666666666667,"Class-2",83.67,0,83.67
"1175",187.021983333333,2004-10-02,6,0.835841313269531,0.689466484268126,0.826436388508891,5,4,5,25,20,25,70,4.66666666666667,"Class-4",1122.1319,0,1122.1319
"1176",66.132,2004-10-27,10,0.580711354309156,0.815492476060192,0.858242134062927,3,5,5,15,25,25,65,4.33333333333333,"Class-4",661.32,0,661.32
"1177",118.82,2002-06-07,1,0.744870041039692,0,0.198529411764706,4,1,1,20,5,5,30,2,"Class-2",118.82,0,118.82
"1178",323.027493333333,2004-11-23,30,0.906805745554087,0.956224350205199,0.900649794801641,5,5,5,25,25,25,75,5,"Class-5",9005.98,684.8448,9690.8248
"118",48.0714285714286,2003-05-05,7,0.480506155950732,0.732045143638851,0.515218878248973,3,4,3,15,20,15,50,3.33333333333333,"Class-3",336.5,0,336.5
"1180",31.5472727272727,2004-12-18,11,0.367989056087543,0.834131326949385,0.950752393980848,2,5,5,10,25,25,60,4,"Class-4",347.02,0,347.02
"1181",442.281851851852,2004-12-02,27,0.934165526675843,0.947845417236662,0.917407660738714,5,5,5,25,25,25,75,5,"Class-5",11941.61,0,11941.61
"1182",195.332,2004-12-28,5,0.841997264021926,0.642612859097127,0.972469220246237,5,4,5,25,20,25,70,4.66666666666667,"Class-4",976.66,0,976.66
"1183",63,2002-11-08,1,0.564637482900124,0,0.443570451436388,3,1,3,15,5,15,35,2.33333333333333,"Class-2",63,0,63
"1184",340.759590909091,2004-12-12,11,0.912790697674471,0.834131326949385,0.936559507523939,5,5,5,25,25,25,75,5,"Class-5",3748.3555,0,3748.3555
"1185",27.7025,2004-07-10,4,0.332934336525303,0.581395348837209,0.717168262653898,2,3,4,10,15,20,45,3,"Class-3",110.81,0,110.81
"1186",236.723071823204,2004-12-28,181,0.869699042407705,0.996922024623804,0.972469220246237,5,5,5,25,25,25,75,5,"Class-5",42846.876,0,42846.876
"1187",38.32,2002-07-30,2,0.415184678522558,0.352941176470588,0.287106703146375,3,2,2,15,10,10,35,2.33333333333333,"Class-2",76.64,0,76.64
"1188",-273.625,2002-05-05,2,0.00495896032831737,0.352941176470588,0.157147742818058,1,2,1,5,10,5,20,1.33333333333333,"Class-1",-547.25,0,-547.25
"1189",99.7246941176471,2004-10-27,17,0.701607387140915,0.902359781121751,0.858242134062927,4,5,5,20,25,25,70,4.66666666666667,"Class-4",1695.3198,0,1695.3198
"119",31.95,2002-04-20,1,0.371409028727762,0,0.136285909712722,2,1,1,10,5,5,20,1.33333333333333,"Class-1",31.95,0,31.95
"1190",17.7983333333333,2004-12-21,30,0.249487004103972,0.956224350205199,0.958618331053351,2,5,5,10,25,25,60,4,"Class-4",533.95,0,533.95
"1191",35.0766666666667,2004-03-25,3,0.397571819425433,0.497435020519836,0.648255813953487,2,3,4,10,15,20,45,3,"Class-3",105.23,0,105.23
"1192",7.9,2004-01-08,4,0.150478796169632,0.581395348837209,0.607729138166894,1,3,4,5,15,20,40,2.66666666666667,"Class-2",31.6,0,31.6
"1193",96.58,2004-12-22,14,0.693570451436399,0.875341997264022,0.959815321477428,4,5,5,20,25,25,70,4.66666666666667,"Class-4",1352.12,0,1352.12
"1194",88.55,2003-07-26,2,0.668775649794808,0.352941176470588,0.541552667578659,4,2,3,20,10,15,45,3,"Class-3",177.1,0,177.1
"1195",-69.13,2002-11-26,2,0.0188098495212038,0.352941176470588,0.464774281805745,1,2,3,5,10,15,30,2,"Class-2",-138.46,0.2,-138.26
"1197",154.476666666667,2004-09-18,3,0.800957592339292,0.497435020519836,0.810020519835841,5,3,5,25,15,25,65,4.33333333333333,"Class-4",463.43,0,463.43
"1198",29.886,2004-06-23,10,0.352770177838571,0.815492476060192,0.703146374829,2,5,4,10,25,20,55,3.66666666666667,"Class-3",298.86,0,298.86
"1199",254.993644444444,2003-03-16,9,0.882010943912495,0.790697674418605,0.503248974008207,5,4,3,25,20,15,60,4,"Class-4",2274.95,19.9928,2294.9428
"12",48.4528571428571,2004-10-06,7,0.483755129958939,0.732045143638851,0.831737346101231,3,4,5,15,20,25,60,4,"Class-4",339.17,0,339.17
"120",-52.895,2004-11-07,14,0.0218878248974008,0.875341997264022,0.87329001367989,1,5,5,5,25,25,55,3.66666666666667,"Class-3",-740.53,0,-740.53
"1201",46.56,2002-02-16,1,0.47093023255812,0,0.0470246238030096,3,1,1,15,5,5,25,1.66666666666667,"Class-1",46.56,0,46.56
"1202",4.23333333333333,2004-04-26,3,0.108926128590972,0.497435020519836,0.668433652530779,1,3,4,5,15,20,40,2.66666666666667,"Class-2",12.7,0,12.7
"1203",155.377057692308,2004-08-29,26,0.801470588235325,0.944767441860465,0.763850889192886,5,5,4,25,25,20,70,4.66666666666667,"Class-4",4039.8035,0,4039.8035
"1204",11.28,2002-09-09,2,0.179719562243505,0.352941176470588,0.364740082079343,1,2,2,5,10,10,25,1.66666666666667,"Class-1",22.56,0,22.56
"1205",7.91444444444444,2004-11-29,9,0.150649794801643,0.790697674418605,0.913303693570451,1,4,5,5,20,25,50,3.33333333333333,"Class-3",71.23,0,71.23
"1206",90.25,2002-03-23,2,0.674760601915192,0.352941176470588,0.0931942544459645,4,2,1,20,10,5,35,2.33333333333333,"Class-2",180.5,0,180.5
"1207",122.38,2004-07-06,3,0.752564979480186,0.497435020519836,0.714090287277701,4,3,4,20,15,20,55,3.66666666666667,"Class-3",367.14,0,367.14
"1208",18.0553125,2004-11-09,32,0.251367989056092,0.960499316005472,0.876025991792065,2,5,5,10,25,25,60,4,"Class-4",577.77,0,577.77
"1209",339.41,2004-04-10,4,0.912106703146427,0.581395348837209,0.6578317373461,5,3,4,25,15,20,60,4,"Class-4",1357.64,0,1357.64
"121",61.95,2003-07-12,2,0.560191518467839,0.352941176470588,0.537277701778385,3,2,3,15,10,15,40,2.66666666666667,"Class-2",123.9,0,123.9
"1210",364.42,2004-04-26,8,0.916723666210723,0.763337893296854,0.668433652530779,5,4,4,25,20,20,65,4.33333333333333,"Class-4",2915.36,0,2915.36
"1211",6.9,2002-09-18,4,0.140218878248975,0.581395348837209,0.377393980848153,1,3,2,5,15,10,30,2,"Class-2",27.6,0,27.6
"1212",77.6633333333333,2003-07-08,6,0.627735978112174,0.689466484268126,0.535738714090287,4,4,3,20,20,15,55,3.66666666666667,"Class-3",465.98,0,465.98
"1213",15.4257142857143,2004-10-14,7,0.223495212038307,0.732045143638851,0.840116279069767,2,4,5,10,20,25,55,3.66666666666667,"Class-3",107.98,0,107.98
"1214",0.79,2002-11-05,3,0.0622435020519832,0.497435020519836,0.440492476060191,1,3,3,5,15,15,35,2.33333333333333,"Class-2",2.37,0,2.37
"1215",9.01714285714286,2004-04-11,7,0.15902872777018,0.732045143638851,0.659028727770177,1,4,4,5,20,20,45,3,"Class-3",63.12,0,63.12
"1216",28.7825,2004-05-11,4,0.344733242134057,0.581395348837209,0.677325581395348,2,3,4,10,15,20,45,3,"Class-3",115.13,0,115.13
"1217",26.148,2002-11-17,1,0.321135430916549,0,0.454172366621066,2,1,3,10,5,15,30,2,"Class-2",0,26.148,26.148
"1218",55.3892,2002-04-08,2,0.520348837209282,0.352941176470588,0.119870041039672,3,2,1,15,10,5,30,2,"Class-2",84,26.7784,110.7784
"122",2086.17955263158,2004-12-06,38,0.987688098495279,0.969049247606019,0.925273597811217,5,5,5,25,25,25,75,5,"Class-5",78857.197,417.626,79274.823
"1220",38.8071428571429,2004-09-24,7,0.418433652530766,0.732045143638851,0.817031463748289,3,4,5,15,20,25,60,4,"Class-4",271.65,0,271.65
"1221",20.6671428571429,2004-10-15,21,0.272229822161425,0.926470588235294,0.842168262653898,2,5,5,10,25,25,60,4,"Class-4",434.01,0,434.01
"1222",-25.1383333333333,2003-10-08,6,0.0306087551299588,0.689466484268126,0.568912448700409,1,4,3,5,20,15,40,2.66666666666667,"Class-2",-150.83,0,-150.83
"1223",252.894,2004-12-12,15,0.880471956224396,0.885601915184679,0.936559507523939,5,5,5,25,25,25,75,5,"Class-5",3793.41,0,3793.41
"1224",24.32,2002-06-04,1,0.305061559507522,0,0.194767441860465,2,1,1,10,5,5,20,1.33333333333333,"Class-1",24.32,0,24.32
"1225",138.859582352941,2004-12-16,17,0.779753761969931,0.902359781121751,0.946477428180574,4,5,5,20,25,25,70,4.66666666666667,"Class-4",2360.6129,0,2360.6129
"1226",515.432466666667,2004-09-26,15,0.943912448700469,0.885601915184679,0.818741450068399,5,5,5,25,25,25,75,5,"Class-5",7731.487,0,7731.487
"1227",28.865,2004-04-11,2,0.345417236662101,0.352941176470588,0.659028727770177,2,2,4,10,10,20,40,2.66666666666667,"Class-2",57.73,0,57.73
"1228",58.47155,2004-06-27,8,0.538987688098478,0.763337893296854,0.705369357045142,3,4,4,15,20,20,55,3.66666666666667,"Class-3",443.5,24.2724,467.7724
"1230",47.6,2002-06-29,1,0.477086183310513,0,0.236149110807114,3,1,2,15,5,10,30,2,"Class-2",47.6,0,47.6
"1231",34.8393355481728,2004-12-31,301,0.39329685362516,0.999487004103969,0.985294117647058,2,5,5,10,25,25,60,4,"Class-4",10486.64,0,10486.64
"1232",13.9342033898305,2004-12-19,59,0.205369357045147,0.982900136798906,0.953659370725034,2,5,5,10,25,25,60,4,"Class-4",809.05,13.068,822.118
"1234",23.93125,2004-09-14,8,0.299589603283173,0.763337893296854,0.783173734610122,2,4,4,10,20,20,50,3.33333333333333,"Class-3",191.45,0,191.45
"1235",467.59,2002-03-01,3,0.938440492476117,0.497435020519836,0.0660054719562244,5,3,1,25,15,5,45,3,"Class-3",1402.77,0,1402.77
"1236",53.566,2004-09-28,10,0.510430916552646,0.815492476060192,0.822332421340629,3,5,5,15,25,25,65,4.33333333333333,"Class-4",535.66,0,535.66
"1237",33.4733333333333,2004-09-14,3,0.384575923392603,0.497435020519836,0.783173734610122,2,3,4,10,15,20,45,3,"Class-3",100.42,0,100.42
"1238",25.9,2002-09-19,1,0.318057455540353,0,0.379958960328317,2,1,2,10,5,10,25,1.66666666666667,"Class-1",25.9,0,25.9
"1239",6.97666666666667,2002-06-18,3,0.141415868673052,0.497435020519836,0.219391244870041,1,3,2,5,15,10,30,2,"Class-2",20.93,0,20.93
"124",2201.2858125,2005-01-03,16,0.988372093023323,0.895861833105335,0.995896032831737,5,5,5,25,25,25,75,5,"Class-5",35220.573,0,35220.573
"1240",2.86375,2004-07-10,8,0.0906292749658005,0.763337893296854,0.717168262653898,1,4,4,5,20,20,45,3,"Class-3",22.91,0,22.91
"1241",58.822,2004-09-10,5,0.542065663474676,0.642612859097127,0.778043775649794,3,4,4,15,20,20,55,3.66666666666667,"Class-3",294.11,0,294.11
"1242",55.5861764705882,2004-12-29,34,0.521374829001348,0.965800273597811,0.976915184678522,3,5,5,15,25,25,65,4.33333333333333,"Class-4",1889.93,0,1889.93
"1243",72.08,2004-09-12,8,0.605335157318736,0.763337893296854,0.780608755129958,4,4,4,20,20,20,60,4,"Class-4",576.64,0,576.64
"1244",40.608,2002-04-30,1,0.432968536251695,0,0.15218878248974,3,1,1,15,5,5,25,1.66666666666667,"Class-1",0,40.608,40.608
"1245",6.48,2002-05-10,2,0.134917920656636,0.352941176470588,0.163645690834473,1,2,1,5,10,5,20,1.33333333333333,"Class-1",12.96,0,12.96
"1246",16.02,2002-05-14,1,0.228967168262658,0,0.167578659370725,2,1,1,10,5,5,20,1.33333333333333,"Class-1",16.02,0,16.02
"1247",148.752222222222,2004-12-09,9,0.794459644322875,0.790697674418605,0.929890560875512,4,4,5,20,20,25,65,4.33333333333333,"Class-4",1338.77,0,1338.77
"1248",159.29,2004-12-02,6,0.806258549931632,0.689466484268126,0.917407660738714,5,4,5,25,20,25,70,4.66666666666667,"Class-4",955.74,0,955.74
"1249",52.26892,2004-11-21,25,0.501367989056065,0.941860465116279,0.895348837209302,3,5,5,15,25,25,65,4.33333333333333,"Class-4",1306.723,0,1306.723
"125",-53.66125,2003-02-28,8,0.0213748290013679,0.763337893296854,0.500683994528043,1,4,3,5,20,15,40,2.66666666666667,"Class-2",-429.29,0,-429.29
"1250",4.19,2002-05-26,1,0.108413132694939,0,0.182284541723666,1,1,1,5,5,5,15,1,"Class-1",4.19,0,4.19
"1251",26.6,2004-06-03,4,0.325410396716823,0.581395348837209,0.691347469220245,2,3,4,10,15,20,45,3,"Class-3",106.4,0,106.4
"1252",309.27,2002-10-13,1,0.902017783857779,0,0.410738714090287,5,1,3,25,5,15,45,3,"Class-3",0,309.27,309.27
"1253",4.39,2002-05-21,1,0.110807113543092,0,0.176812585499316,1,1,1,5,5,5,15,1,"Class-1",4.39,0,4.39
"1254",102.6165,2004-07-11,20,0.709131326949398,0.919972640218878,0.718023255813953,4,5,4,20,25,20,65,4.33333333333333,"Class-4",2052.33,0,2052.33
"1255",70.7866666666667,2004-09-20,18,0.599521203830363,0.909712722298222,0.812585499316005,3,5,5,15,25,25,65,4.33333333333333,"Class-4",1274.16,0,1274.16
"1256",504.0652,2004-11-17,10,0.94237346101237,0.815492476060192,0.889705882352941,5,5,5,25,25,25,75,5,"Class-5",5040.652,0,5040.652
"1257",64.642,2002-10-17,2,0.572845417236651,0.352941176470588,0.41501367989056,3,2,3,15,10,15,40,2.66666666666667,"Class-2",82.34,46.944,129.284
"1259",51.24,2002-03-04,3,0.49692202462378,0.497435020519836,0.0682284541723666,3,3,1,15,15,5,35,2.33333333333333,"Class-2",153.72,0,153.72
"126",41.826,2003-07-28,5,0.440321477428164,0.642612859097127,0.542920656634746,3,4,3,15,20,15,50,3.33333333333333,"Class-3",209.13,0,209.13
"1260",166.458333333333,2003-02-07,6,0.815150478796203,0.689466484268126,0.496751025991791,5,4,3,25,20,15,60,4,"Class-4",998.75,0,998.75
"1261",130.33,2002-04-19,1,0.766757865937097,0,0.134404924760602,4,1,1,20,5,5,30,2,"Class-2",130.33,0,130.33
"1262",31.575,2004-03-04,6,0.368502051983576,0.689466484268126,0.635943912448699,2,4,4,10,20,20,50,3.33333333333333,"Class-3",189.45,0,189.45
"1263",129.71,2002-08-14,1,0.766073871409053,0,0.315663474692202,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,129.71,129.71
"1264",43.5034666666667,2003-06-17,3,0.448358413132678,0.497435020519836,0.526675786593706,3,3,3,15,15,15,45,3,"Class-3",0,130.5104,130.5104
"1265",123.63,2004-09-14,6,0.75512995896035,0.689466484268126,0.783173734610122,4,4,4,20,20,20,60,4,"Class-4",741.78,0,741.78
"1266",27.8725636363636,2004-12-28,11,0.333789329685358,0.834131326949385,0.972469220246237,2,5,5,10,25,25,60,4,"Class-4",147.725,158.8732,306.5982
"1268",38.6444444444444,2004-10-27,9,0.417065663474678,0.790697674418605,0.858242134062927,3,4,5,15,20,25,60,4,"Class-4",347.8,0,347.8
"1269",1.97142857142857,2004-11-05,7,0.0781463748290013,0.732045143638851,0.869870041039671,1,4,5,5,20,25,50,3.33333333333333,"Class-3",13.8,0,13.8
"127",-50.7222222222222,2004-08-10,27,0.0224008207934336,0.947845417236662,0.74469904240766,1,5,4,5,25,20,50,3.33333333333333,"Class-3",-1369.5,0,-1369.5
"1270",49.927,2004-10-09,10,0.491792065663452,0.815492476060192,0.834644322845417,3,5,5,15,25,25,65,4.33333333333333,"Class-4",499.27,0,499.27
"1271",320.888333333333,2003-10-12,6,0.906292749658054,0.689466484268126,0.570622435020519,5,4,3,25,20,15,60,4,"Class-4",1925.33,0,1925.33
"1272",29.7676842105263,2004-10-29,19,0.35259917920656,0.915013679890561,0.861662106703146,2,5,5,10,25,25,60,4,"Class-4",537.69,27.896,565.586
"1274",49.485,2002-08-09,2,0.489227086183289,0.352941176470588,0.305061559507524,3,2,2,15,10,10,35,2.33333333333333,"Class-2",98.97,0,98.97
"1275",105.611666666667,2004-07-09,6,0.715287277701793,0.689466484268126,0.716484268125854,4,4,4,20,20,20,60,4,"Class-4",633.67,0,633.67
"1276",110.610769230769,2004-11-25,13,0.724692202462396,0.86234610123119,0.905266757865937,4,5,5,20,25,25,70,4.66666666666667,"Class-4",1437.94,0,1437.94
"1277",49.77,2004-09-14,3,0.490424076607365,0.497435020519836,0.783173734610122,3,3,4,15,15,20,50,3.33333333333333,"Class-3",149.31,0,149.31
"1278",7.59888888888889,2003-12-13,9,0.14825581395349,0.790697674418605,0.595759233926128,1,4,3,5,20,15,40,2.66666666666667,"Class-2",68.39,0,68.39
"1279",60.0683333333333,2003-09-20,6,0.54976060191517,0.689466484268126,0.562585499316005,3,4,3,15,20,15,50,3.33333333333333,"Class-3",360.41,0,360.41
"128",840.173333333333,2004-07-26,21,0.964261285909775,0.926470588235294,0.730335157318741,5,5,4,25,25,20,70,4.66666666666667,"Class-4",17643.64,0,17643.64
"1280",5.585,2002-07-11,2,0.124487004103968,0.352941176470588,0.255813953488372,1,2,2,5,10,10,25,1.66666666666667,"Class-1",11.17,0,11.17
"1281",177.425066666667,2003-12-24,3,0.82506839945284,0.497435020519836,0.600034199726401,5,3,4,25,15,20,60,4,"Class-4",457.66,74.6152,532.2752
"1283",0.24,2002-08-01,1,0.054035567715458,0,0.290355677154583,1,1,2,5,5,10,20,1.33333333333333,"Class-1",0.24,0,0.24
"1284",17.62,2002-08-04,1,0.247264021887829,0,0.296511627906976,2,1,2,10,5,10,25,1.66666666666667,"Class-1",17.62,0,17.62
"1285",49.568,2004-07-20,5,0.4893980848153,0.642612859097127,0.724350205198357,3,4,4,15,20,20,55,3.66666666666667,"Class-3",247.84,0,247.84
"1286",14.955,2004-08-23,14,0.214090287277705,0.875341997264022,0.757181942544459,2,5,4,10,25,20,55,3.66666666666667,"Class-3",209.37,0,209.37
"1287",87.144,2002-02-10,1,0.663645690834478,0,0.0391586867305062,4,1,1,20,5,5,30,2,"Class-2",0,87.144,87.144
"1288",86.4759333333333,2005-01-02,15,0.660567715458281,0.885601915184679,0.993331053351573,4,5,5,20,25,25,70,4.66666666666667,"Class-4",1297.139,0,1297.139
"1289",28.3354166666667,2004-11-11,24,0.339603283173729,0.938782489740082,0.878932968536251,2,5,5,10,25,25,60,4,"Class-4",680.05,0,680.05
"129",587.004375,2004-11-30,16,0.950752393980908,0.895861833105335,0.914329685362517,5,5,5,25,25,25,75,5,"Class-5",9392.07,0,9392.07
"1290",35.305,2004-09-10,4,0.399623803009564,0.581395348837209,0.778043775649794,2,3,4,10,15,20,45,3,"Class-3",141.22,0,141.22
"1291",25.795,2003-06-04,6,0.31754445964432,0.689466484268126,0.523939808481531,2,4,3,10,20,15,45,3,"Class-3",154.77,0,154.77
"1292",86.72,2004-07-27,3,0.661764705882358,0.497435020519836,0.731703146374828,4,3,4,20,15,20,55,3.66666666666667,"Class-3",260.16,0,260.16
"1293",169.502,2004-06-10,5,0.818741450068434,0.642612859097127,0.693912448700409,5,4,4,25,20,20,65,4.33333333333333,"Class-4",847.51,0,847.51
"1294",5.09153846153846,2004-12-18,13,0.119015047879618,0.86234610123119,0.950752393980848,1,5,5,5,25,25,55,3.66666666666667,"Class-3",66.19,0,66.19
"1295",39.4557142857143,2004-06-12,7,0.425615595075225,0.732045143638851,0.695109439124486,3,4,4,15,20,20,55,3.66666666666667,"Class-3",276.19,0,276.19
"1296",448.146733333333,2004-07-23,6,0.934849521203887,0.689466484268126,0.727941176470587,5,4,4,25,20,20,65,4.33333333333333,"Class-4",2487.7,201.1804,2688.8804
"1298",133.544,2002-03-25,1,0.772058823529437,0,0.0964432284541724,4,1,1,20,5,5,30,2,"Class-2",0,133.544,133.544
"1299",92.959,2003-04-20,2,0.683823529411773,0.352941176470588,0.512311901504787,4,2,3,20,10,15,45,3,"Class-3",0,185.918,185.918
"13",662.772222222222,2004-01-22,9,0.956224350205259,0.790697674418605,0.613030095759233,5,4,4,25,20,20,65,4.33333333333333,"Class-4",5964.95,0,5964.95
"130",94.235,2004-04-19,6,0.687927496580037,0.689466484268126,0.663987688098494,4,4,4,20,20,20,60,4,"Class-4",565.41,0,565.41
"1300",114.13,2004-08-25,3,0.734439124487022,0.497435020519836,0.75923392612859,4,3,4,20,15,20,55,3.66666666666667,"Class-3",342.39,0,342.39
"1301",230.0974,2004-02-21,6,0.865937072503463,0.689466484268126,0.628077975376196,5,4,4,25,20,20,65,4.33333333333333,"Class-4",1220.58,160.0044,1380.5844
"1303",43.492,2004-12-31,30,0.448187414500667,0.956224350205199,0.985294117647058,3,5,5,15,25,25,65,4.33333333333333,"Class-4",1304.76,0,1304.76
"1304",2871.36,2004-11-09,14,0.990937072503487,0.875341997264022,0.876025991792065,5,5,5,25,25,25,75,5,"Class-5",40199.04,0,40199.04
"1305",-8.1378125,2004-11-21,32,0.038987688098495,0.960499316005472,0.895348837209302,1,5,5,5,25,25,55,3.66666666666667,"Class-3",-260.41,0,-260.41
"1306",25.24,2003-10-29,3,0.314124487004101,0.497435020519836,0.577120383036935,2,3,3,10,15,15,40,2.66666666666667,"Class-2",75.72,0,75.72
"1307",69.5733333333333,2004-09-14,3,0.595075239398078,0.497435020519836,0.783173734610122,3,3,4,15,15,20,50,3.33333333333333,"Class-3",208.72,0,208.72
"1308",181.07,2002-07-09,1,0.829514363885125,0,0.252735978112175,5,1,2,25,5,10,40,2.66666666666667,"Class-2",181.07,0,181.07
"1309",187.426025,2004-09-18,4,0.836354309165564,0.581395348837209,0.810020519835841,5,3,5,25,15,25,65,4.33333333333333,"Class-4",749.7041,0,749.7041
"131",151.148,2003-08-08,5,0.797537619699072,0.642612859097127,0.547366621067031,4,4,3,20,20,15,55,3.66666666666667,"Class-3",755.74,0,755.74
"1310",91.1272,2003-05-30,6,0.678864569083455,0.689466484268126,0.522229822161422,4,4,3,20,20,15,55,3.66666666666667,"Class-3",441.62,105.1432,546.7632
"1312",317.790621212121,2004-11-24,33,0.905095759233977,0.962722298221614,0.902530779753762,5,5,5,25,25,25,75,5,"Class-5",10487.0905,0,10487.0905
"1313",7.09777777777778,2004-05-19,9,0.142441860465118,0.790697674418605,0.682797537619698,1,4,4,5,20,20,45,3,"Class-3",63.88,0,63.88
"1314",10.1975,2004-09-14,4,0.168775649794804,0.581395348837209,0.783173734610122,1,3,4,5,15,20,40,2.66666666666667,"Class-2",40.79,0,40.79
"1315",188.953333333333,2005-01-01,6,0.837209302325619,0.689466484268126,0.989740082079343,5,4,5,25,20,25,70,4.66666666666667,"Class-4",1133.72,0,1133.72
