ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTALVALIDVOTESPOLLED,POSITION
S05,Goa,3,2017,South Goa,32,Benaulim,GEN,EDWINO BARRETO,M,GEN,45,INC,2157,4
S05,Goa,3,2017,South Goa,32,Benaulim,GEN,JOHN FERNANDES,M,GEN,40,GSRP,571,5
S05,Goa,3,2017,South Goa,32,Benaulim,GEN,MARIA DA LUZ ARLINDA GOMES E REBELO,F,GEN,48,GVP,492,6
S05,Goa,3,2017,South Goa,32,Benaulim,GEN,JUDITH AURELIA BAPTISTA ALMEIDA ALIAS JUDITH ALMEIDA,F,GEN,61,IND,357,7
S05,Goa,3,2017,South Goa,32,Benaulim,GEN,None of the Above,NULL,NULL,NULL,NOTA,187,8
S05,Goa,3,2017,South Goa,33,Navelim,GEN,LUIZINHO FALEIRO,M,GEN,65,INC,8183,1
S05,Goa,3,2017,South Goa,33,Navelim,GEN,AVERTANO FURTADO,M,GEN,50,IND,5705,2
S05,Goa,3,2017,South Goa,33,Navelim,GEN,EDWIN CARDOZO (CIPRU),M,GEN,48,IND,3027,3
S05,Goa,3,2017,South Goa,33,Navelim,GEN,SATYAVIAJAY NAIK,M,GEN,48,MAG,1798,4
S05,Goa,3,2017,South Goa,33,Navelim,GEN,SIDDHARTH KARAPURKAR,M,GEN,48,AAAP,1287,5
S05,Goa,3,2017,South Goa,33,Navelim,GEN,CRUZ ANTONIO JORGE BARRETTO,M,GEN,60,GVP,839,6
S05,Goa,3,2017,South Goa,33,Navelim,GEN,DUARTE PIRES,M,GEN,50,IND,263,7
S05,Goa,3,2017,South Goa,33,Navelim,GEN,None of the Above,NULL,NULL,NULL,NOTA,249,8
S05,Goa,3,2017,South Goa,34,Cuncolim ,GEN,CLAFASIO DIAS,M,GEN,46,INC,6415,1
S05,Goa,3,2017,South Goa,34,Cuncolim ,GEN,JOAQUIM ALEMAO,M,GEN,60,IND,6382,2
S05,Goa,3,2017,South Goa,34,Cuncolim ,GEN,SUBHASH ALIAS RAJAN K. NAIK,M,GEN,63,BJP,5047,3
S05,Goa,3,2017,South Goa,34,Cuncolim ,GEN,ELVIS GOMES,M,GEN,54,AAAP,3437,4
S05,Goa,3,2017,South Goa,34,Cuncolim ,GEN,JOHN INACIO MONTEIRO,M,GEN,38,GVP,488,5
S05,Goa,3,2017,South Goa,34,Cuncolim ,GEN,DEVENDRA DESSAI,M,GEN,44,SHS,313,6
S05,Goa,3,2017,South Goa,34,Cuncolim ,GEN,None of the Above,NULL,NULL,NULL,NOTA,247,7
S05,Goa,3,2017,South Goa,34,Cuncolim ,GEN,DERICK DIAS,M,GEN,49,IND,111,8
S05,Goa,3,2017,South Goa,35,Velim,GEN,FILIPE NERY RODRIGUES,M,GEN,54,INC,10417,1
S05,Goa,3,2017,South Goa,35,Velim,GEN,BENJAMIN SILVA,M,GEN,50,IND,5164,2
S05,Goa,3,2017,South Goa,35,Velim,GEN,CRUZ SILVA,M,GEN,47,AAAP,3423,3
S05,Goa,3,2017,South Goa,35,Velim,GEN,VINAY TARI,M,GEN,43,BJP,1765,4
S05,Goa,3,2017,South Goa,35,Velim,GEN,ANTHONY RODRIGUES (BABUSH),M,GEN,53,GFP,1460,5
S05,Goa,3,2017,South Goa,35,Velim,GEN,EDRICH CORREIA,M,GEN,42,IND,335,6
S05,Goa,3,2017,South Goa,35,Velim,GEN,None of the Above,NULL,NULL,NULL,NOTA,260,7
S05,Goa,3,2017,South Goa,35,Velim,GEN,JOSE FERNANDES (CHAMPY),M,GEN,40,IND,236,8
S05,Goa,3,2017,South Goa,35,Velim,GEN,DOMNIC NORONHA,M,GEN,45,GSRP,138,9
S05,Goa,3,2017,South Goa,35,Velim,GEN,FREDERICK BORGES,M,GEN,47,NCP,108,10
S05,Goa,3,2017,South Goa,35,Velim,GEN,WILSON MAZARELLO (WILMIX),M,GEN,70,IND,98,11
S05,Goa,3,2017,South Goa,35,Velim,GEN,CONSTANCIO FERNANDES,M,GEN,49,IND,79,12
S05,Goa,3,2017,South Goa,35,Velim,GEN,CLIFFTON D&#39;SOUZA,M,GEN,35,APoI,44,13
S05,Goa,3,2017,South Goa,36,Quepem,GEN,CHANDRAKANT (BABU) KAVLEKAR,M,GEN,45,INC,13525,1
S05,Goa,3,2017,South Goa,36,Quepem,GEN,PRAKASH SHANKAR VELIP,M,GEN,63,BJP,10933,2
S05,Goa,3,2017,South Goa,36,Quepem,GEN,JOAO FERNANDES,M,ST,46,AAAP,1385,3
S05,Goa,3,2017,South Goa,36,Quepem,GEN,None of the Above,NULL,NULL,NULL,NOTA,357,4
S05,Goa,3,2017,South Goa,36,Quepem,GEN,CHARLES D&#39;SILVA,M,GEN,47,GSRP,251,5
S05,Goa,3,2017,South Goa,36,Quepem,GEN,SUDESH GAUDE,M,GEN,32,MAG,211,6
S05,Goa,3,2017,South Goa,37,Curchorem,GEN,NILESH CABRAL,M,GEN,44,BJP,12830,1
S05,Goa,3,2017,South Goa,37,Curchorem,GEN,SHYAM GOPINATH SATARDEKAR,M,GEN,50,GSM,3742,2
S05,Goa,3,2017,South Goa,37,Curchorem,GEN,ROSARIO MARIANO FERNANDES,M,GEN,68,INC,2778,3
S05,Goa,3,2017,South Goa,37,Curchorem,GEN,JAMES FERNANDES,M,GEN,51,AAAP,2028,4
S05,Goa,3,2017,South Goa,37,Curchorem,GEN,None of the Above,NULL,NULL,NULL,NOTA,290,5
S05,Goa,3,2017,South Goa,38,Sanvordem,GEN,DEEPAK PRABHU PAUSKAR,M,GEN,43,MAG,14575,1
S05,Goa,3,2017,South Goa,38,Sanvordem,GEN,GANESH CHANDRU GAONKAR,M,ST,58,BJP,9354,2
S05,Goa,3,2017,South Goa,38,Sanvordem,GEN,SHANKAR KIRLAPALKAR,M,GEN,57,INC,991,3
S05,Goa,3,2017,South Goa,38,Sanvordem,GEN,None of the Above,NULL,NULL,NULL,NOTA,305,4
S05,Goa,3,2017,South Goa,38,Sanvordem,GEN,BALKRISHNA MARATHE,M,GEN,52,IND,152,5
S05,Goa,3,2017,South Goa,39,Sanguem,GEN,PRASAD S. GAONKAR,M,ST,40,IND,7636,1
S05,Goa,3,2017,South Goa,39,Sanguem,GEN,SUBHASH PHAL DESSAI,M,GEN,50,BJP,6699,2
S05,Goa,3,2017,South Goa,39,Sanguem,GEN,SAVITRI KAVLEKAR,F,GEN,37,INC,5736,3
S05,Goa,3,2017,South Goa,39,Sanguem,GEN,DATTAPRASAD SAWARDEKAR,M,GEN,40,IND,989,4
S05,Goa,3,2017,South Goa,39,Sanguem,GEN,RAVINDRA ARJUN VELIP,M,GEN,28,AAAP,658,5
S05,Goa,3,2017,South Goa,39,Sanguem,GEN,VASUDEV GAONKAR,M,GEN,55,MAG,484,6
S05,Goa,3,2017,South Goa,39,Sanguem,GEN,None of the Above,NULL,NULL,NULL,NOTA,208,7
S05,Goa,3,2017,South Goa,39,Sanguem,GEN,SUDESH NONI GAUNKAR,M,ST,39,IND,148,8
S05,Goa,3,2017,South Goa,39,Sanguem,GEN,RAKHI NAIK,F,GEN,32,NCP,125,9
S05,Goa,3,2017,South Goa,40,Canacona,GEN,ISIDORE ALEIXINHO FERNANDES,M,GEN,65,INC,10853,1
S05,Goa,3,2017,South Goa,40,Canacona,GEN,VIJAY PAI KHOT,M,GEN,54,BJP,8745,2
S05,Goa,3,2017,South Goa,40,Canacona,GEN,RAMESH TAWADKAR,M,ST,48,IND,7739,3
S05,Goa,3,2017,South Goa,40,Canacona,GEN,SANDESH TELEKAR,M,GEN,40,AAAP,452,4
S05,Goa,3,2017,South Goa,40,Canacona,GEN,GOURISH BANDEKAR,M,GEN,33,MAG,398,5
S05,Goa,3,2017,South Goa,40,Canacona,GEN,None of the Above,NULL,NULL,NULL,NOTA,302,6
S14,Manipur,3,2017,Imphal East,1,Khundrakpam (GEN),GEN,THOKCHOM LOKESHWAR SINGH,M,GEN,49,INC,12849,1
S14,Manipur,3,2017,Imphal East,1,Khundrakpam (GEN),GEN,THANGJAM MOHENDRO SINGH,M,GEN,59,BJP,9790,2
S14,Manipur,3,2017,Imphal East,1,Khundrakpam (GEN),GEN,YUMLEMBAM JOGENDRO,M,GEN,56,CPM,129,3
S14,Manipur,3,2017,Imphal East,1,Khundrakpam (GEN),GEN,None of the Above,NULL,NULL,NULL,NOTA,92,4
S14,Manipur,3,2017,Imphal East,1,Khundrakpam (GEN),GEN,LAIRENLAKPAM LALA SINGH,M,GEN,78,NPEP,36,5
S14,Manipur,3,2017,Imphal East,2,Heingang (GEN),GEN,NONGTHOMBAM BIREN SINGH,M,GEN,56,BJP,10439,1
S14,Manipur,3,2017,Imphal East,2,Heingang (GEN),GEN,PANGEIJAM SARATCHANDRA SINGH,M,GEN,52,AITC,9233,2
S14,Manipur,3,2017,Imphal East,2,Heingang (GEN),GEN,NAOROIBAM RATAN MEETEI (KAPU),M,GEN,36,INC,7329,3
S14,Manipur,3,2017,Imphal East,2,Heingang (GEN),GEN,None of the Above,NULL,NULL,NULL,NOTA,130,4
S14,Manipur,3,2017,Imphal East,2,Heingang (GEN),GEN,DR. GURUMAYUM TONSANA SHARMA,M,GEN,66,MDPF,113,5
S14,Manipur,3,2017,Imphal East,2,Heingang (GEN),GEN,THOKCHOM ROMEO SINGH,M,GEN,45,IND,91,6
S14,Manipur,3,2017,Imphal East,2,Heingang (GEN),GEN,YENGKOKPAM PRIYOKUMAR SINGH,M,GEN,58,MPEP,59,7
S14,Manipur,3,2017,Imphal East,3,Khurai (GEN),GEN,LEISHANGTHEM SUSINDRO MEITEI,M,GEN,33,BJP,15005,1
S14,Manipur,3,2017,Imphal East,3,Khurai (GEN),GEN,DR. NGAIRANGBAM BIJOY SINGH,M,GEN,71,INC,13061,2
S14,Manipur,3,2017,Imphal East,3,Khurai (GEN),GEN,R.K.AMUSANA,M,GEN,54,CPI,800,3
S14,Manipur,3,2017,Imphal East,3,Khurai (GEN),GEN,None of the Above,NULL,NULL,NULL,NOTA,322,4
S14,Manipur,3,2017,Imphal East,4,Kshetrigao ,GEN,NAHAKPAM INDRAJIT SINGH,M,GEN,44,BJP,10411,1
S14,Manipur,3,2017,Imphal East,4,Kshetrigao ,GEN,MD. AMIN SHAH,M,GEN,37,INC,10031,2
S14,Manipur,3,2017,Imphal East,4,Kshetrigao ,GEN,TH. NANDAKISHOR SINGH,M,GEN,60,MNDF,9190,3
S14,Manipur,3,2017,Imphal East,4,Kshetrigao ,GEN,VIVEKRAJ WANGKHEM,M,GEN,42,NPEP,281,4
S14,Manipur,3,2017,Imphal East,4,Kshetrigao ,GEN,None of the Above,NULL,NULL,NULL,NOTA,174,5
S14,Manipur,3,2017,Imphal East,4,Kshetrigao ,GEN,MD. AZIZUL HAGUE KHAN,M,GEN,65,MPEP,80,6
S14,Manipur,3,2017,Imphal East,4,Kshetrigao ,GEN,MD. ABIR KHAN,M,GEN,48,AIFB,69,7
S14,Manipur,3,2017,Imphal East,4,Kshetrigao ,GEN,MD. ZAMEER AHMED,M,GEN,48,AITC,67,8
S14,Manipur,3,2017,Imphal East,5,Thongju ,GEN,THONGAM BISWAJIT SINGH,M,GEN,41,BJP,16809,1
S14,Manipur,3,2017,Imphal East,5,Thongju ,GEN,THOKCHOM AJIT SINGH,M,GEN,53,INC,9508,2
S14,Manipur,3,2017,Imphal East,5,Thongju ,GEN,None of the Above,NULL,NULL,NULL,NOTA,398,3
S14,Manipur,3,2017,Imphal East,5,Thongju ,GEN,L. GEETARANJAN SHARMA,M,GEN,31,AITC,131,4
S14,Manipur,3,2017,Imphal East,6,Keirao ,GEN,LOUREMBAM RAMESHWOR MEETEI,M,GEN,37,BJP,5959,1
S14,Manipur,3,2017,Imphal East,6,Keirao ,GEN,MD. NASIRUDDIN KHAN,M,GEN,35,IND,5421,2
S14,Manipur,3,2017,Imphal East,6,Keirao ,GEN,KARAM THAMARJIT SINGH,M,GEN,43,INC,4715,3
S14,Manipur,3,2017,Imphal East,6,Keirao ,GEN,THONGRAM GOPEN,M,GEN,41,NEINDP,4477,4
S14,Manipur,3,2017,Imphal East,6,Keirao ,GEN,MD. ISLAMUDDIN KHAN,M,GEN,53,NCP,3241,5
S14,Manipur,3,2017,Imphal East,6,Keirao ,GEN,TAKHELLAMBAM SAMANANDA SINGH,M,GEN,37,LJP,1446,6
S14,Manipur,3,2017,Imphal East,6,Keirao ,GEN,NINGTHOUJAM ITOMBA MEETEI,M,GEN,45,MNDF,685,7
S14,Manipur,3,2017,Imphal East,6,Keirao ,GEN,MD. WAHIDUR RAHMAN,M,GEN,47,IND,106,8
S14,Manipur,3,2017,Imphal East,6,Keirao ,GEN,None of the Above,NULL,NULL,NULL,NOTA,80,9
S14,Manipur,3,2017,Imphal East,7,Andro ,GEN,THOUNAOJAM SHYAMKUMAR,M,GEN,46,INC,18948,1
S14,Manipur,3,2017,Imphal East,7,Andro ,GEN,DR. NIMAICHAND LUWANG,M,GEN,69,BJP,10787,2
S14,Manipur,3,2017,Imphal East,7,Andro ,GEN,KEISHAM NINGTHEMJAO SINGH,M,GEN,54,MNDF,162,3
S14,Manipur,3,2017,Imphal East,7,Andro ,GEN,None of the Above,NULL,NULL,NULL,NOTA,152,4
S14,Manipur,3,2017,Imphal East,8,Lamlai ,GEN,KSH. BIREN SINGH,M,GEN,55,INC,12339,1
S14,Manipur,3,2017,Imphal East,8,Lamlai ,GEN,KHONGBANTABAM IBOMCHA,M,GEN,58,BJP,11487,2
S14,Manipur,3,2017,Imphal East,8,Lamlai ,GEN,HUIREM BIMOL,M,GEN,46,CPI,1712,3
S14,Manipur,3,2017,Imphal East,8,Lamlai ,GEN,None of the Above,NULL,NULL,NULL,NOTA,158,4
S14,Manipur,3,2017,Imphal West,9,Thangmeiband ,GEN,KHUMUKCHAM JOYKISAN SINGH,M,GEN,52,INC,11596,1
S14,Manipur,3,2017,Imphal West,9,Thangmeiband ,GEN,JYOTIN WAIKHOM,M,GEN,52,BJP,11439,2
S14,Manipur,3,2017,Imphal West,9,Thangmeiband ,GEN,ERENDRO LEICHOMBAM,M,GEN,33,PRJA,573,3
S14,Manipur,3,2017,Imphal West,9,Thangmeiband ,GEN,None of the Above,NULL,NULL,NULL,NOTA,137,4
S14,Manipur,3,2017,Imphal West,10,Uripok ,GEN,YUMNAM JOYKUMAR SINGH,M,GEN,63,NPEP,6469,1
S14,Manipur,3,2017,Imphal West,10,Uripok ,GEN,LAISHRAM NANDAKUMAR SINGH,M,GEN,79,INC,6124,2
S14,Manipur,3,2017,Imphal West,10,Uripok ,GEN,DR. NAMEIRAKPAM DWIJAMANI SINGH,M,GEN,59,BJP,5986,3
S14,Manipur,3,2017,Imphal West,10,Uripok ,GEN,NAMEIRAKPAM SANTOSH SINGH,M,GEN,35,LJP,1332,4
S14,Manipur,3,2017,Imphal West,10,Uripok ,GEN,None of the Above,NULL,NULL,NULL,NOTA,284,5
S14,Manipur,3,2017,Imphal West,11,Sagolband ,GEN,RAJKUMAR IMO SINGH,M,GEN,39,INC,9211,1
S14,Manipur,3,2017,Imphal West,11,Sagolband ,GEN,DR. KHWAIRAKPAM LOKEN SINGH,M,GEN,53,BJP,9192,2
S14,Manipur,3,2017,Imphal West,11,Sagolband ,GEN,G. SATYABATI DEVI,F,GEN,62,NPEP,982,3
S14,Manipur,3,2017,Imphal West,11,Sagolband ,GEN,None of the Above,NULL,NULL,NULL,NOTA,151,4
S14,Manipur,3,2017,Imphal West,11,Sagolband ,GEN,LAISHRAM GYANESHWAR,M,GEN,53,IND,31,5
S14,Manipur,3,2017,Imphal West,12,Keishamthong ,GEN,LANGPOKLAKPAM JAYANTAKUMAR SINGH,M,GEN,55,NPEP,10000,1
S14,Manipur,3,2017,Imphal West,12,Keishamthong ,GEN,LAISOM IBOMCHA SINGH,M,GEN,68,INC,6739,2
S14,Manipur,3,2017,Imphal West,12,Keishamthong ,GEN,RAJKUMAR SHIVACHANDRA SINGH,M,GEN,51,BJP,5003,3
S14,Manipur,3,2017,Imphal West,12,Keishamthong ,GEN,POTSANGBAM DHANAKUMAR SINGH,M,GEN,61,NEINDP,611,4
S14,Manipur,3,2017,Imphal West,12,Keishamthong ,GEN,None of the Above,NULL,NULL,NULL,NOTA,206,5
S14,Manipur,3,2017,Imphal West,12,Keishamthong ,GEN,KHABA PAONAM,M,GEN,33,MPEP,204,6
S14,Manipur,3,2017,Imphal West,12,Keishamthong ,GEN,HEISHNAM LOKESHWAR SINGH,M,GEN,52,LJP,171,7
S14,Manipur,3,2017,Imphal West,12,Keishamthong ,GEN,YUMNAM ROMOLA DEVI,F,GEN,47,MNDF,96,8
S14,Manipur,3,2017,Imphal West,12,Keishamthong ,GEN,CHANGAMAYUM GANESHLAL SINGH,M,GEN,52,AIFB,77,9
S14,Manipur,3,2017,Imphal West,13,Singjamei ,GEN,YUMNAM KHEMCHAND SINGH,M,GEN,54,BJP,9459,1
S14,Manipur,3,2017,Imphal West,13,Singjamei ,GEN,IRENGBAM HEMOCHANDRA SINGH,M,GEN,51,INC,7625,2
S14,Manipur,3,2017,Imphal West,13,Singjamei ,GEN,None of the Above,NULL,NULL,NULL,NOTA,206,3
S14,Manipur,3,2017,Imphal West,13,Singjamei ,GEN,HEIGRUJAM NABASHYAM,M,GEN,60,AITC,176,4
S14,Manipur,3,2017,Imphal West,13,Singjamei ,GEN,THOKCHOM SARCHIL SINGH,M,GEN,35,MPEP,104,5
S14,Manipur,3,2017,Imphal East,14,Yaiskul ,GEN,THOKCHOM SATYABRATA SINGH,M,GEN,43,BJP,8014,1
S14,Manipur,3,2017,Imphal East,14,Yaiskul ,GEN,ELANGBAM CHAND SINGH,M,GEN,49,INC,7444,2
S14,Manipur,3,2017,Imphal East,14,Yaiskul ,GEN,N. HELENDRO SINGH,M,GEN,43,IND,5621,3
S14,Manipur,3,2017,Imphal East,14,Yaiskul ,GEN,ATHOKPAM KESHOR SINGH,M,GEN,41,LJP,397,4
S14,Manipur,3,2017,Imphal East,14,Yaiskul ,GEN,None of the Above,NULL,NULL,NULL,NOTA,278,5
S14,Manipur,3,2017,Imphal East,14,Yaiskul ,GEN,YUMLEMBAM NOGEN,M,GEN,57,CPI,143,6
S14,Manipur,3,2017,Imphal East,15,Wangkhei ,GEN,OKRAM HENRY SINGH,M,GEN,32,INC,16753,1
S14,Manipur,3,2017,Imphal East,15,Wangkhei ,GEN,YUMKHAM ERABOT SINGH,M,GEN,77,BJP,12417,2
S14,Manipur,3,2017,Imphal East,15,Wangkhei ,GEN,None of the Above,NULL,NULL,NULL,NOTA,341,3
S14,Manipur,3,2017,Imphal East,15,Wangkhei ,GEN,RAJKUMAR PRIYOBARTA SINGH,M,GEN,42,AITC,149,4
S14,Manipur,3,2017,Imphal West,16,Sekmai ,SC,HEIKHAM DINGO SINGH,M,SC,38,BJP,13163,1
S14,Manipur,3,2017,Imphal West,16,Sekmai ,SC,KHWAIRAKPAM DEVENDRO SINGH,M,SC,54,INC,10631,2
S14,Manipur,3,2017,Imphal West,16,Sekmai ,SC,None of the Above,NULL,NULL,NULL,NOTA,219,3
S14,Manipur,3,2017,Imphal West,17,Lamsang ,GEN,SOROKHAIBAM RAJEN SINGH,M,GEN,52,BJP,12593,1
S14,Manipur,3,2017,Imphal West,17,Lamsang ,GEN,WANGKHEIMAYUM BRAJABIDHU SINGH,M,GEN,68,INC,11313,2
S14,Manipur,3,2017,Imphal West,17,Lamsang ,GEN,PHIJAM PAKCHAO SINGH,M,GEN,65,NEINDP,3956,3
S14,Manipur,3,2017,Imphal West,17,Lamsang ,GEN,None of the Above,NULL,NULL,NULL,NOTA,166,4
S14,Manipur,3,2017,Imphal West,18,Konthoujam ,GEN,DR. SAPAM RANJAN SINGH,M,GEN,45,BJP,14313,1
S14,Manipur,3,2017,Imphal West,18,Konthoujam ,GEN,KONTHOUJAM SHARAT SINGH,M,GEN,52,INC,11541,2
S14,Manipur,3,2017,Imphal West,18,Konthoujam ,GEN,None of the Above,NULL,NULL,NULL,NOTA,92,3
S14,Manipur,3,2017,Imphal West,18,Konthoujam ,GEN,NONGMAITHEM SANTA SINGH,M,GEN,35,IND,83,4
S14,Manipur,3,2017,Imphal West,19,Patsoi ,GEN,KM. AK. MIRABAI DEVI,F,GEN,52,INC,13405,1
S14,Manipur,3,2017,Imphal West,19,Patsoi ,GEN,SAPAM KUNJAKESWOR (KEBA) SINGH,M,GEN,58,NEINDP,13291,2
S14,Manipur,3,2017,Imphal West,19,Patsoi ,GEN,S. PREMANANDA SHARMA,M,GEN,49,BJP,3173,3
S14,Manipur,3,2017,Imphal West,19,Patsoi ,GEN,CHUNGKHAM THOIBA (BIJOY) SINGH,M,GEN,48,NPEP,1236,4
S14,Manipur,3,2017,Imphal West,19,Patsoi ,GEN,None of the Above,NULL,NULL,NULL,NOTA,270,5
S14,Manipur,3,2017,Imphal West,19,Patsoi ,GEN,THOUNAOJAM SHARAT SINGH,M,GEN,54,CPM,85,6
S14,Manipur,3,2017,Imphal West,20,Langthabal ,GEN,KARAM SHYAM,M,GEN,54,LJP,9625,1
S14,Manipur,3,2017,Imphal West,20,Langthabal ,GEN,O. JOY SINGH,M,GEN,75,BJP,7294,2
S14,Manipur,3,2017,Imphal West,20,Langthabal ,GEN,NINGOMBAM NILAKUMAR SINGH,M,GEN,46,NEINDP,2806,3
S14,Manipur,3,2017,Imphal West,20,Langthabal ,GEN,MUTUM DINESH SINGH,M,GEN,40,MNDF,2035,4
S14,Manipur,3,2017,Imphal West,20,Langthabal ,GEN,NONGTHOMBAM SINGHAJIT,M,GEN,63,CPI,1819,5
S14,Manipur,3,2017,Imphal West,20,Langthabal ,GEN,LOITONGBAM TILOTAMA DEVI,F,GEN,46,INC,983,6
S14,Manipur,3,2017,Imphal West,20,Langthabal ,GEN,None of the Above,NULL,NULL,NULL,NOTA,119,7
S14,Manipur,3,2017,Imphal West,21,Naoriya pakhanglakpa ,GEN,SOIBAM SUBHASCHANDRA SINGH,M,GEN,50,BJP,8609,1
S14,Manipur,3,2017,Imphal West,21,Naoriya pakhanglakpa ,GEN,R.K. ANAND,M,GEN,57,INC,6994,2
S14,Manipur,3,2017,Imphal West,21,Naoriya pakhanglakpa ,GEN,SORAISHAM MANAOTON SINGH,M,GEN,48,AITC,6121,3
S14,Manipur,3,2017,Imphal West,21,Naoriya pakhanglakpa ,GEN,KONTHOUJAM MANORANJAN SINGH,M,GEN,61,LJP,4777,4
S14,Manipur,3,2017,Imphal West,21,Naoriya pakhanglakpa ,GEN,OINAM MALESH SINGH,M,GEN,50,NEINDP,3610,5
S14,Manipur,3,2017,Imphal West,21,Naoriya pakhanglakpa ,GEN,None of the Above,NULL,NULL,NULL,NOTA,153,6
S14,Manipur,3,2017,Imphal West,21,Naoriya pakhanglakpa ,GEN,THOKCHOM DHANABIR SINGH,M,GEN,58,NCP,70,7
S14,Manipur,3,2017,Imphal West,22,Wangoi ,GEN,OINAM LUKHOI SINGH,M,GEN,42,INC,7443,1
S14,Manipur,3,2017,Imphal West,22,Wangoi ,GEN,KHURAIJAM LOKEN SINGH,M,GEN,46,NPEP,7407,2
S14,Manipur,3,2017,Imphal West,22,Wangoi ,GEN,SALAM JOY SINGH,M,GEN,43,BJP,6590,3
S14,Manipur,3,2017,Imphal West,22,Wangoi ,GEN,SAGOLSEM ACHOUBA SINGH,M,GEN,59,MNDF,3983,4
S14,Manipur,3,2017,Imphal West,22,Wangoi ,GEN,MOIRANGMAYUM THOIBA SINGH,M,GEN,56,LJP,719,5
S14,Manipur,3,2017,Imphal West,22,Wangoi ,GEN,None of the Above,NULL,NULL,NULL,NOTA,83,6
S14,Manipur,3,2017,Imphal West,23,Mayang imphal ,GEN,KONGKHAM ROBINDRO SINGH,M,GEN,29,BJP,15221,1
S14,Manipur,3,2017,Imphal West,23,Mayang imphal ,GEN,DR. KHUMUJAM RATANKUMAR SINGH,M,GEN,53,INC,12127,2
S14,Manipur,3,2017,Imphal West,23,Mayang imphal ,GEN,None of the Above,NULL,NULL,NULL,NOTA,125,3
S14,Manipur,3,2017,Bishnupur,24,Nambol ,GEN,NAMEIRAKPAM LOKEN SINGH,M,GEN,47,INC,14736,1
S14,Manipur,3,2017,Bishnupur,24,Nambol ,GEN,THOUNAOJAM CHAOBA,M,GEN,78,BJP,14456,2
S14,Manipur,3,2017,Bishnupur,24,Nambol ,GEN,None of the Above,NULL,NULL,NULL,NOTA,115,3
S14,Manipur,3,2017,Bishnupur,25,Oinam ,GEN,LAISHRAM RADHAKISHORE SINGH,M,GEN,60,BJP,12029,1
S14,Manipur,3,2017,Bishnupur,25,Oinam ,GEN,DR. IRENGBAM IBOHALBI SINGH,M,GEN,63,INC,11186,2
S14,Manipur,3,2017,Bishnupur,25,Oinam ,GEN,KHUNDRAKPAM ROMIO,M,GEN,50,NCP,1030,3
S14,Manipur,3,2017,Bishnupur,25,Oinam ,GEN,LAITONJAM THOIBA SINGH,M,GEN,59,MNDF,190,4
S14,Manipur,3,2017,Bishnupur,25,Oinam ,GEN,None of the Above,NULL,NULL,NULL,NOTA,81,5
S14,Manipur,3,2017,Bishnupur,26,Bishnupur ,GEN,KONTHOUJAM GOVINDAS,M,GEN,53,INC,14150,1
S14,Manipur,3,2017,Bishnupur,26,Bishnupur ,GEN,KONTHOUJAM KRISHNA KUMAR SINGH,M,GEN,50,BJP,8872,2
S14,Manipur,3,2017,Bishnupur,26,Bishnupur ,GEN,KHUNDRAKPAM BHABESHWOR SINGH,M,GEN,52,LJP,3333,3
S14,Manipur,3,2017,Bishnupur,26,Bishnupur ,GEN,None of the Above,NULL,NULL,NULL,NOTA,181,4
S14,Manipur,3,2017,Bishnupur,26,Bishnupur ,GEN,THOKCHOM BINDASAKHI DEVI,F,GEN,56,AITC,105,5
S14,Manipur,3,2017,Bishnupur,27,Moirang ,GEN,PUKHREM SHARATCHANDRA SINGH,M,GEN,66,BJP,11708,1
S14,Manipur,3,2017,Bishnupur,27,Moirang ,GEN,MAIREMBAM PRITHVIRAJ SINGH,M,GEN,36,INC,11333,2
S14,Manipur,3,2017,Bishnupur,27,Moirang ,GEN,THONGAM SHANTI SINGH,M,GEN,52,IND,8369,3
S14,Manipur,3,2017,Bishnupur,27,Moirang ,GEN,None of the Above,NULL,NULL,NULL,NOTA,203,4
S14,Manipur,3,2017,Bishnupur,28,Thanga ,GEN,TONGBRAM ROBINDRO SINGH,M,SC,45,AITC,6462,1
S14,Manipur,3,2017,Bishnupur,28,Thanga ,GEN,MOIRANGTHEM ASNIKUMAR SINGH,M,GEN,46,BJP,5457,2
S14,Manipur,3,2017,Bishnupur,28,Thanga ,GEN,TONGBRAM MANGIBABU SINGH,M,GEN,66,INC,5070,3
S14,Manipur,3,2017,Bishnupur,28,Thanga ,GEN,HEISNAM KULACHANDRA SINGH,M,GEN,63,NCP,2461,4
S14,Manipur,3,2017,Bishnupur,28,Thanga ,GEN,None of the Above,NULL,NULL,NULL,NOTA,97,5
S14,Manipur,3,2017,Bishnupur,29,Kumbi ,GEN,SANASAM BIRA SINGH,M,GEN,70,INC,11881,1
S14,Manipur,3,2017,Bishnupur,29,Kumbi ,GEN,NINGTHOUJAM MANGI,M,GEN,66,BJP,10570,2
S14,Manipur,3,2017,Bishnupur,29,Kumbi ,GEN,NINGOMBAM IBOHAL MEITEI,M,GEN,57,LJP,1057,3
S14,Manipur,3,2017,Bishnupur,29,Kumbi ,GEN,WAHENGBAM BOBBYJAMES SINGH,M,GEN,36,MNDF,180,4
S14,Manipur,3,2017,Bishnupur,29,Kumbi ,GEN,None of the Above,NULL,NULL,NULL,NOTA,117,5
