loanId,decision,isTier1,isRented,isMale,isSelfEmp,hasProofIncome,isMarried,isGrad,hasLoans,hasBankSavings,age,yrsAtAdd,yrsAtJob,monthlyExpenses,totalIncome,disposIncome,marketValHome,oldEMI,amntRequired,termRequired,downPayment,bankSavings,calcEMI,emiToTotInc,emiToDispInc,totEMItoTotInc,ltv,ltv_register,propDownPay,disposIncome_s,marketValHome_s,amntRequired_s,bankSavings_s,calcEMI_s,oldEMI_s
DEL-ERD2-650725,1,1,0,0,0,0,1,0,0,0,44,33,7,9422,15878,6456,800000,0,400000,180,400000,0,5874.799805,36.99962089,90.99751866,36.99962089,50,50,0.5,0.6456,0.8,4,0,0.58747998,0
DEL-9Z93-706809,1,1,1,0,1,0,1,0,0,0,31,3,17,29695,48957,19262,1403509,0,800000,180,700000,0,11749.61035,23.99985774,60.9989116,23.99985774,56.99999074,53,0.466666667,1.9262,1.403509,8,0,1.174961035,0
DEL-QG5A-834574,1,1,0,0,0,0,1,1,0,0,33,21,2,8232,15390,7158,689655,0,200000,180,500000,0,3078.01001,20.00006504,43.00097806,20.00006504,29.00000725,0,0.714285714,0.7158,0.689655,2,0,0.307801001,0
DEL-MBGQ-854263,1,1,0,0,1,0,1,0,0,0,45,34,15,6898,20981,14083,1400000,0,700000,180,200000,0,10280.91016,49.00104931,73.00227335,49.00104931,50,78,0.222222222,1.4083,1.4,7,0,1.028091016,0
DEL-7CCH-621305,1,1,1,0,1,0,1,0,0,0,37,20,25,35294,48957,13662,1403509,0,800000,180,1300000,0,11749.61035,23.99985774,86.00212525,23.99985774,56.99999074,38,0.619047619,1.3662,1.403509,8,0,1.174961035,0
DEL-4AQD-601029,1,1,1,0,0,0,1,0,0,0,33,5,12,5229,8901,3672,800000,0,200000,180,600000,0,2937.399902,33.00078533,79.99455072,33.00078533,25,25,0.75,0.3672,0.8,2,0,0.29373999,0
DEL-OQB4-996919,1,1,1,0,1,0,1,0,1,0,45,0,25,28162,45191,17028,1250000,10927,800000,180,200000,0,11749.61035,25.99989014,69.00170514,50.17948342,64,80,0.2,1.7028,1.25,8,0,1.174961035,1.0927
DEL-COB4-549538,1,1,0,0,1,0,1,0,0,0,49,25,25,12239,24478,12239,1428571,0,300000,180,200000,0,4406.100098,18.00024552,36.00049103,18.00024552,21.0000063,60,0.4,1.2239,1.428571,3,0,0.44061001,0
DEL-3IZ4-955221,1,1,0,0,1,0,1,0,0,0,28,25,10,6310,14122,7812,1000000,0,500000,180,500000,0,7343.5,52.00042487,94.00281618,52.00042487,50,0,0.5,0.7812,1,5,0,0.73435,0
DEL-7XK4-806222,1,1,1,0,1,0,1,0,0,0,30,10,0,14643,34558,19915,1509434,0,800000,180,850000,0,11749.61035,33.99968271,58.99879664,33.99968271,52.99999868,48,0.515151515,1.9915,1.509434,8,0,1.174961035,0
DEL-1FNT-525138,1,1,0,0,0,1,0,0,0,0,29,8,3,8782,18401,9619,1000000,0,550000,180,450000,0,8464.519531,46.00032352,87.99791591,46.00032352,55,55,0.45,0.9619,1,5.5,0,0.846451953,0
DEL-3ZO5-746361,1,1,1,0,1,0,0,0,0,0,34,4,10,28728,49248,20520,1702128,0,800000,180,200000,0,12312.03027,25.00006147,60.00014753,25.00006147,46.9999906,80,0.2,2.052,1.702128,8,0,1.231203027,0
DEL-5GW6-658197,1,1,0,0,0,1,1,1,0,0,39,15,3,17250,30780,13530,2222222,0,800000,180,500000,0,12312.03027,40.00009835,90.99800646,40.00009835,36.0000036,62,0.384615385,1.353,2.222222,8,0,1.231203027,0
DEL-0WJ1-517631,1,1,1,0,0,1,1,1,0,0,36,2,7,10958,24223,13265,1096970,0,724000,180,181000,0,11142.38965,45.99921417,83.99841424,45.99921417,65.99998177,80,0.2,1.3265,1.09697,7.24,0,1.114238965,0
DEL-522Q-693693,1,1,0,0,1,0,1,1,0,0,42,25,20,24349,42455,18106,1509434,0,800000,180,700000,0,12312.03027,29.00018908,67.99972536,29.00018908,52.99999868,53,0.466666667,1.8106,1.509434,8,0,1.231203027,0
DEL-HNIK-522468,1,1,1,0,0,0,0,1,0,0,28,1,8,8536,17589,9053,555556,0,400000,180,350000,0,6156.02002,34.99926101,67.99977929,34.99926101,71.9999424,53,0.466666667,0.9053,0.555556,4,0,0.615602002,0
DEL-XB35-764490,0,1,1,0,1,0,1,1,0,0,36,30,15,9850,25000,15150,1200000,0,800000,180,400000,0,12312.03027,49.24812109,81.26752656,49.24812109,66.66666667,66.66666412,0.333333333,1.515,1.2,8,0,1.231203027,0
DEL-UQK9-705664,1,1,1,0,0,1,1,1,0,0,33,1,1,4140,16789,12649,833333,0,600000,180,170000,0,9234.030273,55.00047813,73.00205766,55.00047813,72.0000288,78,0.220779221,1.2649,0.833333,6,0,0.923403027,0
DEL-4PU2-923114,0,1,1,0,1,0,1,0,0,0,42,10,10,7800,17000,9200,62500,0,100000,180,400000,0,1539,9.052941176,16.72826087,9.052941176,160,160,0.8,0.92,0.0625,1,0,0.1539,0
DEL-22WA-841035,1,1,0,0,1,0,1,0,0,0,32,16,18,15878,30029,14152,1194030,0,800000,180,400000,0,12312.03027,41.00046713,86.99851804,41.00046713,66.99999163,67,0.333333333,1.4152,1.19403,8,0,1.231203027,0
DEL-G5V8-864572,1,1,1,0,0,0,1,1,0,0,34,1,1,30716,47354,16638,1290323,0,800000,180,200000,0,12312.03027,25.99997946,73.99946071,25.99997946,61.99997985,80,0.2,1.6638,1.290323,8,0,1.231203027,0
DEL-0CSI-588640,1,1,0,0,1,0,1,1,0,0,27,6,6,6182,14894,8711,1034483,0,300000,180,723000,0,4617.009766,30.99912559,53.00206366,30.99912559,28.99999323,29,0.706744868,0.8711,1.034483,3,0,0.461700977,0
DEL-5P57-916810,0,1,1,0,1,1,1,0,0,0,41,5,17,17100,36000,18900,1400000,0,700000,180,900000,0,10773.03027,29.92508409,57.00016018,29.92508409,50,50,0.5625,1.89,1.4,7,0,1.077303027,0
DEL-A18R-603003,1,1,1,0,0,0,1,0,0,0,49,6,2,8624,17895,9271,1000000,0,500000,180,500000,0,7695.02002,43.0009501,83.00097098,43.0009501,50,50,0.5,0.9271,1,5,0,0.769502002,0
DEL-4QDZ-796593,0,1,1,0,1,0,1,0,1,0,36,1,8,11025,50000,38975,1000000,1404,800000,180,200000,0,12312.03027,24.62406055,31.58955811,27.43206055,80,80,0.2,3.8975,1,8,0,1.231203027,0.1404
DEL-2FLB-542281,1,1,0,0,1,0,0,0,0,0,23,21,8,34005,58629,24624,1095890,0,800000,180,300000,0,12312.03027,20.99989813,50.00012294,20.99989813,73.00002738,73,0.272727273,2.4624,1.09589,8,0,1.231203027,0
DEL-O8FM-783245,1,1,1,0,1,1,1,0,0,0,49,1,16,17069,30029,12960,1269841,0,800000,180,200000,0,12312.03027,41.00046713,95.00023359,41.00046713,63.00001339,80,0.2,1.296,1.269841,8,0,1.231203027,0
DEL-364Q-703065,1,1,1,1,0,0,1,0,0,0,39,5,5,6936,13055,6120,563380,0,400000,180,160000,0,5874.799805,45.0003815,95.99346086,45.0003815,71.0000355,71,0.285714286,0.612,0.56338,4,0,0.58747998,0
DEL-01QW-560770,0,1,1,1,1,0,1,1,0,0,31,5,8,29694,70000,40306,750000,0,600000,180,400000,0,9234.030273,13.19147182,22.90981559,13.19147182,80,80,0.4,4.0306,0.75,6,0,0.923403027,0
DEL-3613-869377,1,1,1,0,1,0,1,1,0,0,35,9,10,10759,24141,13383,1194030,0,800000,180,400000,0,12312.03027,51.00049821,91.99753623,51.00049821,66.99999163,67,0.333333333,1.3383,1.19403,8,0,1.231203027,0
DEL-5IR6-915610,1,1,1,0,1,0,1,0,0,0,37,5,10,9560,24856,15296,969050,0,775240,180,193810,0,11930.98047,48.0004042,78.00065683,48.0004042,80,80,0.2,1.5296,0.96905,7.7524,0,1.193098047,0
DEL-27N6-644130,1,1,0,0,1,0,1,0,0,0,26,24,6,8030,17895,9865,1111111,0,500000,180,600000,0,7695.02002,43.0009501,78.00324399,43.0009501,45.0000045,45,0.545454545,0.9865,1.111111,5,0,0.769502002,0
DEL-4F3Z-604274,1,1,1,0,0,0,0,1,0,0,27,1,1,10700,25491,14791,973100,0,778480,180,221520,0,11980.83984,47.00027399,81.00087786,47.00027399,80,78,0.22152,1.4791,0.9731,7.7848,0,1.198083984,0
DEL-4TTM-954754,1,1,0,0,0,0,1,1,0,0,37,8,1,7544,25650,18106,1600000,0,800000,180,800000,0,12312.03027,48.00011803,67.99972536,48.00011803,50,50,0.5,1.8106,1.6,8,0,1.231203027,0
DEL-7H5Y-606466,1,1,0,0,1,0,1,0,0,0,45,20,21,19861,29965,10105,1388889,0,500000,120,190000,0,8689.879883,29.00009973,85.99584248,29.00009973,35.99999712,72,0.275362319,1.0105,1.388889,5,0,0.868987988,0
DEL-5LK1-962647,1,1,1,0,1,0,0,0,0,0,26,2,5,10783,19731,8948,1515152,0,500000,180,300000,0,7695.02002,38.99964533,85.99709454,38.99964533,32.99998944,62,0.375,0.8948,1.515152,5,0,0.769502002,0
DEL-04O6-928708,1,1,1,0,1,1,1,1,0,0,29,1,9,34585,47075,12489,2205882,0,750000,144,750000,0,12239.41992,25.99982989,98.00160078,25.99982989,34.00000544,50,0.5,1.2489,2.205882,7.5,0,1.223941992,0
DEL-1HJ1-504788,1,1,1,0,0,0,1,0,0,0,43,25,2,10494,18768,8274,847458,0,500000,180,350000,0,7695.02002,41.00074605,93.00241745,41.00074605,58.99997404,59,0.411764706,0.8274,0.847458,5,0,0.769502002,0
DEL-2WOJ-804338,0,1,0,0,0,1,1,1,0,0,51,5,25,10200,40191,29991,1700000,0,800000,180,900000,0,12312.03027,30.63379929,41.05241664,30.63379929,47.05882353,47.05882263,0.529411765,2.9991,1.7,8,0,1.231203027,0
DEL-CDI9-573446,1,1,1,0,1,0,1,0,0,0,29,3,12,10112,25127,15015,1000000,0,800000,180,200000,0,12312.03027,48.99920513,81.99820362,48.99920513,80,80,0.2,1.5015,1,8,0,1.231203027,0
DEL-4D1Y-820999,1,1,0,0,1,0,1,0,0,0,27,4,12,13128,21228,8100,547945,0,400000,180,150000,0,6156.02002,28.99952902,76.00024715,28.99952902,73.00002738,73,0.272727273,0.81,0.547945,4,0,0.615602002,0
DEL-6W9A-981728,1,1,0,0,1,0,1,0,0,0,34,32,10,13357,19522,6165,833333,0,100000,84,0,0,2342.590088,11.99974433,37.99821716,11.99974433,12.0000048,12,0,0.6165,0.833333,1,0,0.234259009,0
DEL-04M5-985273,1,1,1,0,0,1,1,1,0,0,33,5,1,10599,18106,7507,1000000,0,400000,180,1075000,0,6156.02002,33.99988965,82.00373011,33.99988965,40,27,0.728813559,0.7507,1,4,0,0.615602002,0
DEL-XYR5-810087,1,1,0,0,1,0,1,0,0,0,51,35,30,6205,9370,3166,1428571,0,100000,84,700000,0,2342.590088,25.00096145,73.99210638,25.00096145,7.0000021,12,0.875,0.3166,1.428571,1,0,0.234259009,0
DEL-T1DF-784932,1,1,0,0,1,0,1,0,0,0,48,30,20,15878,30029,14152,1333333,0,800000,180,540000,0,12312.03027,41.00046713,86.99851804,41.00046713,60.000015,60,0.402985075,1.4152,1.333333,8,0,1.231203027,0
DEL-2Z4R-995649,1,1,1,0,1,0,1,0,0,0,41,13,28,10141,12825,2684,3750000,0,150000,180,3350000,0,2308.51001,18.00007805,86.01005998,18.00007805,4,4,0.957142857,0.2684,3.75,1.5,0,0.230851001,0
DEL-0497-679962,1,1,1,0,0,1,1,1,0,0,28,3,5,18912,58629,39716,1194030,0,800000,180,400000,0,12312.03027,20.99989813,31.00017694,20.99989813,66.99999163,67,0.333333333,3.9716,1.19403,8,0,1.231203027,0
DEL-A63N-503004,1,1,0,0,0,0,1,1,0,0,39,3,2,9898,22868,12970,1785714,0,500000,120,500000,0,8689.879883,38.0001744,66.99984489,38.0001744,28.00000448,50,0.5,1.297,1.785714,5,0,0.868987988,0
DEL-TG2F-776211,1,1,1,0,0,0,1,0,0,0,52,15,5,17412,27511,10099,648000,0,518400,180,181600,0,7978.200195,29.00003706,78.99990291,29.00003706,80,74,0.259428571,1.0099,0.648,5.184,0,0.79782002,0
DEL-A353-784494,1,1,1,0,1,0,1,0,0,0,44,12,25,11700,20250,8550,746269,0,500000,180,250000,0,7695.02002,38.00009886,90.00023415,38.00009886,66.99996918,67,0.333333333,0.855,0.746269,5,0,0.769502002,0
DEL-3P68-550950,1,1,1,0,1,0,1,0,0,0,41,3,19,21795,35177,13383,1481481,0,800000,180,600000,0,12312.03027,35.0002282,91.99753623,35.0002282,54.00001755,57,0.428571429,1.3383,1.481481,8,0,1.231203027,0
DEL-3P7C-793109,1,1,1,0,1,0,1,0,0,0,39,5,16,15092,39716,24624,1568627,0,800000,180,700000,0,12312.03027,31.00017694,50.00012294,31.00017694,51.00001466,53,0.466666667,2.4624,1.568627,8,0,1.231203027,0
DEL-09A6-837093,0,1,1,0,1,1,1,0,0,0,38,5,10,15900,31000,15100,2300000,0,800000,180,1500000,0,12312.03027,39.71622669,81.53662433,39.71622669,34.7826087,34.78260803,0.652173913,1.51,2.3,8,0,1.231203027,0
DEL-M35B-901395,1,1,0,0,1,0,1,0,0,0,38,36,20,11973,29314,17341,1000000,0,800000,180,200000,0,12312.03027,42.00051263,70.99954024,42.00051263,80,80,0.2,1.7341,1,8,0,1.231203027,0
DEL-9AUZ-655551,1,1,0,0,0,0,1,0,0,0,53,34,30,9257,15114,5856,273973,0,200000,84,75000,0,4685.189941,30.99900715,80.00665884,30.99900715,72.99989415,73,0.272727273,0.5856,0.273973,2,0,0.468518994,0
DEL-MNX9-551932,1,1,0,0,0,0,1,1,0,0,52,1,3,16571,27311,10740,2391304,0,550000,120,205000,0,9558.870117,35.00007366,89.00251506,35.00007366,23.00000335,73,0.271523179,1.074,2.391304,5.5,0,0.955887012,0
DEL-8K36-988767,1,1,0,0,0,0,1,0,0,0,41,30,10,11658,22522,10864,952381,0,600000,180,350000,0,9234.030273,41.00004562,84.99659677,41.00004562,62.99999685,63,0.368421053,1.0864,0.952381,6,0,0.923403027,0
DEL-X5XI-852314,1,1,0,1,1,0,1,1,0,0,30,8,4,8794,16489,7695,697674,0,300000,180,142794,0,4617.009766,28.0005444,60.00012691,28.0005444,43.0000258,68,0.322484044,0.7695,0.697674,3,0,0.461700977,0
DEL-FKFO-835245,1,1,0,0,0,1,1,0,0,0,42,7,13,5831,16372,10541,1000000,0,500000,180,500000,0,7695.02002,47.00109956,73.00085399,47.00109956,50,50,0.5,1.0541,1,5,0,0.769502002,0
DEL-JPWF-700239,1,1,1,0,1,0,1,0,0,0,49,22,20,15051,20250,5199,555556,0,250000,180,300000,0,3847.51001,19.00004943,74.0048088,19.00004943,44.999964,45,0.545454545,0.5199,0.555556,2.5,0,0.384751001,0
DEL-9Q4H-689476,1,1,1,0,0,1,1,0,0,0,47,1,2,7188,22162,14974,1309091,0,720000,180,580000,0,11080.83008,49.99923327,74.000468,49.99923327,54.99999618,55,0.446153846,1.4974,1.309091,7.2,0,1.108083008,0
DEL-6CB5-913667,1,1,0,0,0,0,1,1,0,0,35,4,10,6989,13680,6691,1111111,0,400000,180,700000,0,6156.02002,45.00014634,92.00448393,45.00014634,36.0000036,36,0.636363636,0.6691,1.111111,4,0,0.615602002,0
DEL-N3NE-877569,1,1,1,0,1,0,1,0,0,0,46,1,10,14705,20074,5369,909091,0,300000,180,600000,0,4617.009766,22.99994902,85.99384924,22.99994902,32.9999967,33,0.666666667,0.5369,0.909091,3,0,0.461700977,0
DEL-6D9B-874760,1,1,0,0,1,0,1,0,0,0,37,25,20,10917,24300,13383,1090909,0,600000,180,500000,0,9234.030273,38.00012458,68.99820872,38.00012458,55.00000458,55,0.454545455,1.3383,1.090909,6,0,0.923403027,0
DEL-1CJ1-543823,1,1,0,0,0,0,1,0,0,0,31,12,15,6524,11543,5018,697674,0,300000,180,400000,0,4617.009766,39.99835195,92.00896305,39.99835195,43.0000258,43,0.571428571,0.5018,0.697674,3,0,0.461700977,0
DEL-QXV8-678451,1,1,1,0,1,0,1,0,0,0,26,1,10,12449,29314,16866,1702128,0,800000,180,900000,0,12312.03027,42.00051263,72.99911226,42.00051263,46.9999906,47,0.529411765,1.6866,1.702128,8,0,1.231203027,0
DEL-Q3KZ-646699,1,1,0,1,0,0,1,0,0,0,55,1,34,10931,15533,4602,500000,0,150000,60,350000,0,3727.889893,23.99980617,81.00586468,23.99980617,30,30,0.7,0.4602,0.5,1.5,0,0.372788989,0
DEL-N4N8-903956,1,1,1,0,1,0,1,0,0,0,53,2,35,13363,26333,12970,806452,0,500000,120,300000,0,8689.879883,32.99996158,66.99984489,32.99996158,61.99997024,62,0.375,1.297,0.806452,5,0,0.868987988,0
DEL-3VUX-498162,1,1,0,0,1,0,1,0,0,0,38,3,15,10411,26196,15785,1230769,0,800000,180,200000,0,12312.03027,46.99965748,77.99829125,46.99965748,65.00001219,80,0.2,1.5785,1.230769,8,0,1.231203027,0
DEL-95C9-774171,1,1,0,0,0,0,1,0,0,0,47,0,24,8631,14619,5989,500000,0,200000,60,300000,0,4970.52002,34.00041056,82.99415628,34.00041056,40,40,0.6,0.5989,0.5,2,0,0.497052002,0
DEL-8COS-979938,0,1,0,0,1,0,1,0,0,0,37,35,20,5950,12000,6050,100000,0,200000,120,200000,0,3475.949951,28.96624959,57.4537182,28.96624959,200,200,0.5,0.605,0.1,2,0,0.347594995,0
DEL-M4K5-571107,1,1,1,0,0,0,1,0,0,0,52,1,4,8031,14547,6516,1111111,0,400000,168,700000,0,6255.350098,43.00096307,95.99984803,43.00096307,36.0000036,36,0.636363636,0.6516,1.111111,4,0,0.62553501,0
DEL-SW7J-865898,1,1,0,0,0,0,1,1,0,0,44,16,3,6947,20841,13894,855263,0,650000,180,200000,0,10003.53027,47.99928158,71.99892237,47.99928158,76.00001403,76,0.235294118,1.3894,0.855263,6.5,0,1.000353027,0
DEL-15E6-969473,1,1,1,1,1,1,1,1,1,0,46,0,5,21982,42133,20150,1818182,6623,800000,120,1200000,0,13903.80957,32.99980911,69.00153633,48.71907904,43.9999956,40,0.6,2.015,1.818182,8,0,1.390380957,0.6623
DEL-8N44-982920,1,1,1,1,0,1,1,0,0,0,33,5,1,16914,46839,29925,1000000,0,700000,180,300000,0,10773.03027,23.00012868,36.00010116,23.00012868,70,70,0.3,2.9925,1,7,0,1.077303027,0
DEL-3N5V-649036,1,1,0,1,0,0,1,1,1,0,41,1,8,28588,64800,36212,3809524,9027,800000,180,650000,0,12312.03027,19.00004672,33.99986268,32.93060227,20.99999895,55,0.448275862,3.6212,3.809524,8,0,1.231203027,0.9027
DEL-15AK-499222,0,1,1,0,1,0,1,0,0,0,47,0,18,12937,30780,17844,1000000,0,800000,180,200000,0,12312.03027,40.00009835,68.99815217,40.00009835,80,80,0.2,1.7844,1,8,0,1.231203027,0
DEL-4I6E-646755,1,1,1,0,0,0,1,0,0,0,38,1,5,7101,23669,16568,588235,0,200000,60,390000,0,4970.52002,21.00012683,30.00072441,21.00012683,34.000017,34,0.661016949,1.6568,0.588235,2,0,0.497052002,0
DEL-7VRX-724717,1,1,1,0,0,0,1,1,0,0,39,8,8,22091,49705,27614,1290323,0,800000,60,500000,0,19882.06055,40.00012181,71.99992955,40.00012181,61.99997985,62,0.384615385,2.7614,1.290323,8,0,1.988206055,0
DEL-YH6S-975343,1,1,1,0,1,0,1,0,0,0,30,10,10,9833,19238,9405,1000000,0,550000,180,450000,0,8464.519531,43.99895795,90.00020767,43.99895795,55,55,0.45,0.9405,1,5.5,0,0.846451953,0
DEL-6P1J-901805,1,1,1,0,1,0,1,0,0,0,48,4,15,18932,38475,19543,1095890,0,800000,180,230000,0,12312.03027,32.00007868,62.99969438,32.00007868,73.00002738,78,0.223300971,1.9543,1.09589,8,0,1.231203027,0
DEL-8F1N-723610,1,1,1,0,1,0,1,0,0,0,44,22,0,7335,19647,12312,937500,0,600000,180,650000,0,9234.030273,46.999696,75.00024589,46.999696,64,48,0.52,1.2312,0.9375,6,0,0.923403027,0
DEL-RUTE-921532,1,1,1,0,1,0,1,0,0,0,45,22,30,16916,39716,22800,2162162,0,800000,180,1450000,0,12312.03027,31.00017694,54.00013278,31.00017694,37.00000278,36,0.644444444,2.28,2.162162,8,0,1.231203027,0
DEL-10Q8-757421,1,1,0,0,0,0,1,0,0,0,31,1,2,8825,17955,9130,1206897,0,350000,180,370000,0,5386.52002,30.0001115,58.99802869,30.0001115,28.99998923,49,0.513888889,0.913,1.206897,3.5,0,0.538652002,0
DEL-2S46-808025,0,1,0,0,0,0,1,0,0,0,30,25,6,5000,15000,10000,225000,0,300000,120,300000,0,5213.930176,34.75953451,52.13930176,34.75953451,133.3333333,133.3333282,0.5,1,0.225,3,0,0.521393018,0
DEL-5W99-818804,1,1,1,0,0,0,1,1,0,0,35,2,9,10260,41040,30780,1818182,0,800000,180,1000000,0,12312.03027,30.00007377,40.00009835,30.00007377,43.9999956,44,0.555555556,3.078,1.818182,8,0,1.231203027,0
DEL-CS56-617411,1,1,1,0,1,0,1,0,1,0,40,5,18,25416,45600,20184,1000000,7077,800000,180,200000,0,12312.03027,27.00006639,60.99896093,42.51980323,80,80,0.2,2.0184,1,8,0,1.231203027,0.7077
DEL-7F03-958913,1,1,0,0,1,0,1,0,0,0,31,8,7,8334,18106,9771,1111111,0,400000,180,700000,0,6156.02002,33.99988965,63.00296817,33.99988965,36.0000036,36,0.636363636,0.9771,1.111111,4,0,0.615602002,0
DEL-7L20-758374,1,1,1,0,1,0,1,0,0,0,41,3,16,17562,34200,16638,1194030,0,800000,180,200000,0,12312.03027,36.00008852,73.99946071,36.00008852,66.99999163,80,0.2,1.6638,1.19403,8,0,1.231203027,0
DEL-LAC6-559403,1,1,1,1,1,0,1,0,0,0,39,18,18,7101,24008,16907,1392857,0,780000,180,186372,0,12004.23047,50.00095997,71.0015406,50.00095997,56.00000574,81,0.192857409,1.6907,1.392857,7.8,0,1.200423047,0
DEL-B0R4-742119,1,1,1,0,0,0,0,1,0,0,28,7,3,11181,26196,15015,1095890,0,800000,180,300000,0,12312.03027,46.99965748,81.99820362,46.99965748,73.00002738,73,0.272727273,1.5015,1.09589,8,0,1.231203027,0
DEL-3M35-516626,1,1,0,0,0,0,1,0,0,0,39,36,15,9053,15390,6337,700000,0,350000,180,350000,0,5386.52002,35.00013008,85.00110493,35.00013008,50,50,0.5,0.6337,0.7,3.5,0,0.538652002,0
DEL-6YB3-803382,1,1,0,1,0,1,1,0,0,0,51,40,14,9765,15921,6156,697674,0,300000,180,400000,0,4617.009766,28.99949605,75.00015864,28.99949605,43.0000258,43,0.571428571,0.6156,0.697674,3,0,0.461700977,0
DEL-SF6X-919590,1,1,0,1,0,0,0,0,0,0,38,1,2,12626,30226,17600,2758621,0,800000,120,570000,0,13903.80957,45.99950232,78.99891801,45.99950232,28.99999674,58,0.416058394,1.76,2.758621,8,0,1.390380957,0
DEL-6701-609439,0,1,1,0,0,0,1,1,0,0,43,8,9,8750,26240,17490,2300000,0,800000,180,1500000,0,12312.03027,46.92084708,70.39468424,46.92084708,34.7826087,34.78260803,0.652173913,1.749,2.3,8,0,1.231203027,0
DEL-67N3-719816,1,1,0,0,1,0,1,0,0,0,38,33,10,6840,25650,18810,1222222,0,550000,180,400000,0,8464.519531,33.00007615,45.00010383,33.00007615,45.00000818,58,0.421052632,1.881,1.222222,5.5,0,0.846451953,0
DEL-F6M1-540528,1,1,1,0,1,0,1,0,0,0,40,10,12,41949,57929,15980,1742000,0,696800,88,83200,0,13903.03027,24.00012131,87.00269257,24.00012131,40,89,0.106666667,1.598,1.742,6.968,0,1.390303027,0
DEL-MXS4-527288,1,1,0,1,0,0,1,1,1,0,32,1,10,18828,38475,19647,1016949,12073,600000,180,160000,0,9234.030273,24.00007868,46.999696,55.3788961,59.00000885,79,0.210526316,1.9647,1.016949,6,0,0.923403027,1.2073
DEL-8U80-852828,1,1,0,0,1,0,1,0,0,0,41,2,23,7714,29314,21600,1000000,0,800000,180,200000,0,12312.03027,42.00051263,57.00014015,42.00051263,80,80,0.2,2.16,1,8,0,1.231203027,0
DEL-DFYP-642294,1,1,0,1,0,0,1,0,0,0,50,16,25,12890,34545,21655,1000000,0,800000,108,200000,0,14508.9502,42.0001453,67.00046269,42.0001453,80,80,0.2,2.1655,1,8,0,1.45089502,0
DEL-G4M1-533140,1,1,0,1,0,0,1,0,0,0,52,15,26,11124,21089,9965,1111111,0,500000,108,600000,0,9068.089844,42.99914573,90.99939632,42.99914573,45.0000045,45,0.545454545,0.9965,1.111111,5,0,0.906808984,0
DEL-0M30-561836,1,1,0,0,1,0,1,0,0,0,34,25,7,20173,39716,19543,1194030,0,800000,180,400000,0,12312.03027,31.00017694,62.99969438,31.00017694,66.99999163,67,0.333333333,1.9543,1.19403,8,0,1.231203027,0
DEL-R19O-842814,1,1,1,0,1,0,1,0,1,0,33,8,12,14250,42750,28500,1470588,1800,1000000,180,666000,0,15390.04004,36.00009366,54.00014049,40.21061997,68.00001088,60,0.399759904,2.85,1.470588,10,0,1.539004004,0.18
DEL-0Y83-610086,1,1,1,1,1,0,1,0,0,0,37,18,11,15824,34200,18376,1095890,0,800000,180,300000,0,12312.03027,36.00008852,67.00060009,36.00008852,73.00002738,73,0.272727273,1.8376,1.09589,8,0,1.231203027,0
DEL-398N-883495,1,1,1,0,1,0,1,1,0,0,41,20,0,16489,38475,21986,2000000,0,1000000,180,1000000,0,15390.04004,40.00010407,69.99927244,40.00010407,50,50,0.5,2.1986,2,10,0,1.539004004,0
DEL-ESO4-534836,1,1,0,0,0,0,1,0,0,0,39,33,13,8082,16728,8646,1250000,0,500000,180,400000,0,7695.02002,46.00083704,89.00092551,46.00083704,40,56,0.444444444,0.8646,1.25,5,0,0.769502002,0
DEL-47M5-576652,0,1,1,0,1,0,1,0,0,0,39,8,10,8700,17000,8300,250000,0,250000,180,550000,0,3847.51001,22.63241182,46.35554229,22.63241182,100,100,0.6875,0.83,0.25,2.5,0,0.384751001,0
DEL-N464-747598,0,1,0,0,1,0,1,0,0,0,39,30,10,11850,52385,40535,187500,0,300000,60,200000,0,8285.669922,15.81687491,20.44077938,15.81687491,160,160,0.4,4.0535,0.1875,3,0,0.828566992,0
DEL-Z4T5-771898,1,1,1,0,1,0,1,0,0,0,37,7,10,7770,17895,10125,806452,0,500000,180,300000,0,7695.02002,43.0009501,76.00019772,43.0009501,61.99997024,62,0.375,1.0125,0.806452,5,0,0.769502002,0
DEL-9NY6-998489,1,1,1,0,0,0,1,0,0,0,32,5,6,14830,25558,10728,806452,0,500000,120,300000,0,8689.879883,34.00062557,81.00186319,34.00062557,61.99997024,62,0.375,1.0728,0.806452,5,0,0.868987988,0
DEL-855E-664454,1,1,0,0,0,1,0,0,0,0,26,16,5,11773,23863,12091,1923077,0,500000,108,1300000,0,9068.089844,38.00062793,74.99867541,38.00062793,25.99999896,28,0.722222222,1.2091,1.923077,5,0,0.906808984,0
DEL-N7P5-660637,1,1,1,0,0,1,1,1,0,0,40,1,2,13582,32015,18433,1428571,0,700000,120,415000,0,12165.83984,38.00043681,66.00032466,38.00043681,49.0000147,63,0.372197309,1.8433,1.428571,7,0,1.216583984,0
DEL-2J4D-725625,0,1,0,0,0,0,1,0,1,0,43,30,6,5700,25000,19300,1200000,1995,800000,180,400000,0,12312.03027,49.24812109,63.79290297,57.22812109,66.66666667,66.66666412,0.333333333,1.93,1.2,8,0,1.231203027,0.1995
DEL-U24G-740716,1,1,1,0,0,0,1,0,0,0,36,10,10,12417,29583,17165,1000000,0,800000,120,200000,0,13903.80957,46.99932248,81.00092963,46.99932248,80,80,0.2,1.7165,1,8,0,1.390380957,0
